calibration_id	phase	processing_mode	selection_coefficient	target_allele_frequency	population_af_lower	population_af_upper	candidate_pool_diploids	sample_diploids	exact_sample_alt_count	draw_index	seed	panel_seed	slim_scaling_factor	slim_burn_in	sequence_length_bp	focal_position_bp	origin_age_generations	origin_contract_sha256	event_contract_sha256	cell_contract_sha256	slim_sha256
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw011	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.17500000000000002	0.225	500	100	40	11	1455539545	1790086775	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw012	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.17500000000000002	0.225	500	100	40	12	2018760279	619547070	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw013	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.17500000000000002	0.225	500	100	40	13	1446634822	1412086013	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw014	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.17500000000000002	0.225	500	100	40	14	378356507	1371000657	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw015	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.17500000000000002	0.225	500	100	40	15	333900556	1122639863	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw016	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.17500000000000002	0.225	500	100	40	16	1416684691	1227069580	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw017	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.17500000000000002	0.225	500	100	40	17	1793120620	240428484	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw018	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.17500000000000002	0.225	500	100	40	18	142507683	1971794711	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.200000__q5__draw019	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.2	0.17500000000000002	0.225	500	100	40	19	1989058419	741022755	5.0	0.1	10000000	5000000	2409.0	6bfc1e42438244d3e75a20747cd4028e31c628d61d05e247084f7662de0314c2	1a99e6eede61e5c3ddfeb9ddc0e21b1cee234393fc5d12b3c668b93d9424abac	d78b9e0c6f7d1a77484af3b4d4a0a046503fa48624b0957ef590ab8ea5ca6eae	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw000	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.27499999999999997	0.325	500	100	60	0	1065044617	335174420	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw001	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.27499999999999997	0.325	500	100	60	1	954963976	1524175869	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw002	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.27499999999999997	0.325	500	100	60	2	1209587114	1501736320	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw003	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.27499999999999997	0.325	500	100	60	3	630891260	769225920	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw004	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.27499999999999997	0.325	500	100	60	4	391541855	668671815	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw005	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.27499999999999997	0.325	500	100	60	5	1180299455	1299016422	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw006	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.27499999999999997	0.325	500	100	60	6	1383722405	659134430	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw007	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.27499999999999997	0.325	500	100	60	7	1506176304	1988340407	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw008	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.27499999999999997	0.325	500	100	60	8	254082697	801653783	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw009	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.27499999999999997	0.325	500	100	60	9	1809490422	1218469980	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw010	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.27499999999999997	0.325	500	100	60	10	328895732	2100747696	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw011	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.27499999999999997	0.325	500	100	60	11	931305351	1454901122	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw012	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.27499999999999997	0.325	500	100	60	12	2088948182	1124048285	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw013	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.27499999999999997	0.325	500	100	60	13	1196322574	2043070079	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw014	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.27499999999999997	0.325	500	100	60	14	1932547327	27976524	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw015	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.27499999999999997	0.325	500	100	60	15	1765468767	2044380267	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw016	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.27499999999999997	0.325	500	100	60	16	1293145770	622524155	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw017	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.27499999999999997	0.325	500	100	60	17	334073818	308051560	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw018	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.27499999999999997	0.325	500	100	60	18	1731539702	1337498224	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
eas_selected__sensitivity10mb20__s0.005000__af0.300000__q5__draw019	sensitivity10mb20	full_10mb_normal_stdpopsim_processing_exact_panel	0.005	0.3	0.27499999999999997	0.325	500	100	60	19	883815398	1883833277	5.0	0.1	10000000	5000000	2657.0	86f74ed1e8d6fea0b14478b50ba281ff4f67e1fbb3ad110ee3a25790704f38ce	9de44d14c4d4fcf1d637714e54627e5539d86da79377566f8dcc825ebf0e347e	51600aaee32b97b010036789ecbcc1c03681cb8e11310b67b18021e917106650	67409ff190808c2967c949cae6697bf235010dbe832389cb4976d9089b5f5e1d
