unit_id	status	error	completion	decoder_sha256	decode_seconds
ancient_eurasia_han_introgression__af30__selected_s0p005__rep009	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af30__selected_s0p005__rep009/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	26.95640348500001
ancient_eurasia_han_introgression__af30__selected_s0p005__rep010	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af30__selected_s0p005__rep010/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	26.55106741999998
ancient_eurasia_han_introgression__af30__selected_s0p010__rep001	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af30__selected_s0p010__rep001/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	27.050511856999947
ancient_eurasia_han_introgression__af30__selected_s0p010__rep002	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af30__selected_s0p010__rep002/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	27.117996192999726
ancient_eurasia_han_introgression__af30__selected_s0p010__rep003	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af30__selected_s0p010__rep003/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	28.39637258399989
ancient_eurasia_han_introgression__af30__selected_s0p010__rep004	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af30__selected_s0p010__rep004/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	28.747872152999662
ancient_eurasia_han_introgression__af30__selected_s0p010__rep005	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af30__selected_s0p010__rep005/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	28.121828511999865
ancient_eurasia_han_introgression__af30__selected_s0p010__rep006	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af30__selected_s0p010__rep006/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	25.730161387000408
ancient_eurasia_han_introgression__af30__selected_s0p010__rep007	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af30__selected_s0p010__rep007/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	24.949656076999872
ancient_eurasia_han_introgression__af30__selected_s0p010__rep008	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af30__selected_s0p010__rep008/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	26.15012329199999
ancient_eurasia_han_introgression__af30__selected_s0p010__rep009	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af30__selected_s0p010__rep009/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	25.7847901250002
ancient_eurasia_han_introgression__af30__selected_s0p010__rep010	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/ancient_eurasia_han_introgression__af30__selected_s0p010__rep010/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	25.930888307999794
eas_phlash_median__af10__neutral__rep001	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep001/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.88622561000011
eas_phlash_median__af10__neutral__rep002	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep002/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.37972080999998
eas_phlash_median__af10__neutral__rep003	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep003/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.00311947
eas_phlash_median__af10__neutral__rep004	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep004/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.849305848999848
eas_phlash_median__af10__neutral__rep005	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep005/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.18446811700005
eas_phlash_median__af10__neutral__rep006	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep006/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.950065276999794
eas_phlash_median__af10__neutral__rep007	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep007/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.97280769200006
eas_phlash_median__af10__neutral__rep008	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep008/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.53440859300008
eas_phlash_median__af10__neutral__rep009	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep009/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.591915268999855
eas_phlash_median__af10__neutral__rep010	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep010/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.084365402999993
eas_phlash_median__af10__neutral__rep011	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep011/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.04359509799997
eas_phlash_median__af10__neutral__rep012	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep012/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.062813150999773
eas_phlash_median__af10__neutral__rep013	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep013/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.637397270000292
eas_phlash_median__af10__neutral__rep014	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep014/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.078374724999776
eas_phlash_median__af10__neutral__rep015	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep015/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	33.07812428900024
eas_phlash_median__af10__neutral__rep016	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep016/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.806815514999926
eas_phlash_median__af10__neutral__rep017	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep017/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.716674479000176
eas_phlash_median__af10__neutral__rep018	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep018/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.69662982299997
eas_phlash_median__af10__neutral__rep019	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep019/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.164432502999716
eas_phlash_median__af10__neutral__rep020	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep020/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.732686912999725
eas_phlash_median__af10__neutral__rep021	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep021/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.354342810000162
eas_phlash_median__af10__neutral__rep022	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep022/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.723043250000046
eas_phlash_median__af10__neutral__rep023	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep023/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.64426212399985
eas_phlash_median__af10__neutral__rep024	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep024/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	33.60743854100019
eas_phlash_median__af10__neutral__rep025	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep025/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	33.36500462599997
eas_phlash_median__af10__neutral__rep026	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep026/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.98397525300015
eas_phlash_median__af10__neutral__rep027	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep027/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.13568253499989
eas_phlash_median__af10__neutral__rep028	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep028/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.810952928999995
eas_phlash_median__af10__neutral__rep029	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep029/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.208079517999977
eas_phlash_median__af10__neutral__rep030	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep030/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.928894344000128
eas_phlash_median__af10__neutral__rep031	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep031/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.850018253000144
eas_phlash_median__af10__neutral__rep032	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep032/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.434594708000077
eas_phlash_median__af10__neutral__rep033	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep033/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.454926064999654
eas_phlash_median__af10__neutral__rep034	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep034/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.171721056000024
eas_phlash_median__af10__neutral__rep035	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep035/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.09713591599984
eas_phlash_median__af10__neutral__rep036	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep036/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.358048340000096
eas_phlash_median__af10__neutral__rep037	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep037/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.036909496000135
eas_phlash_median__af10__neutral__rep038	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep038/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.970571520999783
eas_phlash_median__af10__neutral__rep039	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep039/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.95970676600018
eas_phlash_median__af10__neutral__rep040	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep040/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.972424866999972
eas_phlash_median__af10__neutral__rep041	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep041/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	26.91724377699984
eas_phlash_median__af10__neutral__rep042	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep042/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	27.390030791999834
eas_phlash_median__af10__neutral__rep043	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep043/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.36657712599981
eas_phlash_median__af10__neutral__rep044	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep044/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.853304776000186
eas_phlash_median__af10__neutral__rep045	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep045/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.93980384700035
eas_phlash_median__af10__neutral__rep046	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep046/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.835590827000033
eas_phlash_median__af10__neutral__rep047	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep047/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.814562002999992
eas_phlash_median__af10__neutral__rep048	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep048/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	34.03542801100002
eas_phlash_median__af10__neutral__rep049	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep049/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	33.14916885799994
eas_phlash_median__af10__neutral__rep050	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep050/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.92038334100016
eas_phlash_median__af10__neutral__rep051	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep051/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	33.31606155700001
eas_phlash_median__af10__neutral__rep052	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep052/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	33.10853205000012
eas_phlash_median__af10__neutral__rep053	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep053/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.846887267000056
eas_phlash_median__af10__neutral__rep054	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep054/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	34.764219556999706
eas_phlash_median__af10__neutral__rep055	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep055/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.333513125999616
eas_phlash_median__af10__neutral__rep056	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep056/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	33.78483033300017
eas_phlash_median__af10__neutral__rep057	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep057/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.89969692700015
eas_phlash_median__af10__neutral__rep058	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep058/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	33.98635270300019
eas_phlash_median__af10__neutral__rep059	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep059/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	33.35890560500002
eas_phlash_median__af10__neutral__rep060	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep060/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	33.32406548000017
eas_phlash_median__af10__neutral__rep061	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep061/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	23.63098302599974
eas_phlash_median__af10__neutral__rep062	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep062/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	23.97320276499977
eas_phlash_median__af10__neutral__rep063	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep063/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.480217337999875
eas_phlash_median__af10__neutral__rep064	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep064/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.044667333000234
eas_phlash_median__af10__neutral__rep065	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep065/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.34862951700006
eas_phlash_median__af10__neutral__rep066	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep066/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.55184749199998
eas_phlash_median__af10__neutral__rep067	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep067/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.12780870100005
eas_phlash_median__af10__neutral__rep068	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep068/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.567970110999795
eas_phlash_median__af10__neutral__rep069	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep069/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.583195703
eas_phlash_median__af10__neutral__rep070	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep070/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.00559635699983
eas_phlash_median__af10__neutral__rep071	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep071/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.65838767200012
eas_phlash_median__af10__neutral__rep072	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep072/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	29.953413593999812
eas_phlash_median__af10__neutral__rep073	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep073/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.25152628199976
eas_phlash_median__af10__neutral__rep074	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep074/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.899132780999935
eas_phlash_median__af10__neutral__rep075	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep075/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.03280457300025
eas_phlash_median__af10__neutral__rep076	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep076/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	30.949195959000008
eas_phlash_median__af10__neutral__rep077	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep077/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	33.12178241299989
eas_phlash_median__af10__neutral__rep078	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep078/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.080923643999995
eas_phlash_median__af10__neutral__rep079	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep079/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	31.203641409000284
eas_phlash_median__af10__neutral__rep080	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep080/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	32.98555576200033
eas_phlash_median__af10__neutral__rep081	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep081/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	25.336182688999997
eas_phlash_median__af10__neutral__rep082	complete		/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/work/eas_phlash_median__af10__neutral__rep082/decoded/completion.json	057774590af12efbbedc9d1ffb736747c0dba2604ef0028dcf9b65e275e70a22	24.597375863999787
