unit_id	demography	demography_id	model_id	simulation_class	selection_coefficient	seed	generation_time_years	present_ne	final_population_af	sample_alt_count	sample_af	ms_path	ms_sha256	source_completion_path	source_completion_sha256	conditioning	birth_generation	allele_age_years	eas_selected_log_importance_weight	eas_global_effective_sample_size	eas_global_weight_sum_over_max	eas_global_max_normalized_weight	eas_time_reversal_is_approximation	eas_source_particle_id	eas_draw_occurrence	eas_particle_multiplicity	han_candidate_id	han_candidate_order	han_candidate_source_kind	han_generation_645_chb_af	decode_full_sample_alt_count	decode_pair_panel_alt_count	decode_focal_count_status
eas_neutral_exact_population_af_reverse_bridge_r056	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083656	25	37637	0.19533969232404283	42	0.20999999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r056/simulation.ms	3908ccd986926e8e0379cb9957c4bdfe49f7c4228724ff21a9bd479a9ea9be80	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r056/completion.json	91fab1917bea5b625d868c2c2d8bfc29b2754abba1bbe4443a03382f0abaa3bd	exact_present_population_count_global_importance_bank	4852	121300	3.3728185882517963	98188.934011960591	482.59209571484041	0.0020721433460669267	True	8776684	56	1		-1			42	21	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r057	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083657	25	37637	0.19533969232404283	34	0.17000000000000001	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r057/simulation.ms	3b649c5e419d326f9037a169d23e9c950bcdc26fa3b021cfd05b5b20c1cdefa0	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r057/completion.json	f95eadee15ee3a7a89a3ec26aa3a962be3bd4318ab6cc81ffefb12aae16f4b2d	exact_present_population_count_global_importance_bank	3492	87300	3.7165758071297645	98188.934011960591	482.59209571484041	0.0020721433460669267	True	7888367	57	1		-1			34	16	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r058	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083658	25	37637	0.19533969232404283	30	0.14999999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r058/simulation.ms	ba070ba23318db81fd429be7177289253c9135ade7eaf142b61a2ca4b0c22442	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r058/completion.json	fc1c1b8332f84a56c73aea72181b3938ba0c7bcd2c650817b0e85756b7069043	exact_present_population_count_global_importance_bank	26961	674025	1.8131657573711184	98188.934011960591	482.59209571484041	0.0020721433460669267	True	5185471	58	1		-1			30	14	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r059	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083659	25	37637	0.19533969232404283	42	0.20999999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r059/simulation.ms	9a5ef005abe9b4de837d0debc846e09760d4df0076e68d718a3289ceae7e1f88	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r059/completion.json	3cfad172b374cbeb2eb06bf91e20cf199f76510c1b766575009f6c28e2322d4e	exact_present_population_count_global_importance_bank	78327	1958175	2.5242897728015379	98188.934011960591	482.59209571484041	0.0020721433460669267	True	6567506	59	1		-1			42	21	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r060	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083660	25	37637	0.19533969232404283	46	0.23000000000000001	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r060/simulation.ms	f5a69afefbe32b460154b2acc1f1e935b2f3880345ff5bd79a0d550a57952ca0	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r060/completion.json	4d7f13b465db0143050338b37ce2f797a46322250a601e1ae73eecd10be1ce32	exact_present_population_count_global_importance_bank	20941	523525	5.2791040713792938	98188.934011960591	482.59209571484041	0.0020721433460669267	True	1203648	60	1		-1			46	24	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r061	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083661	25	37637	0.19533969232404283	36	0.17999999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r061/simulation.ms	5dac5c2f958b42cc3cdde293198e1b7b2eef693fcb0b303d01eac4d517611bfd	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r061/completion.json	d26463cd65ad5c3f06bfd30b1e2cd5a30f3b2eec3c192b203ec5139b11f489b2	exact_present_population_count_global_importance_bank	75140	1878500	3.585100482813985	98188.934011960591	482.59209571484041	0.0020721433460669267	True	575514	61	1		-1			36	17	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r062	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083662	25	37637	0.19533969232404283	33	0.16500000000000001	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r062/simulation.ms	ee079d6212ec11fc7ca4c2a571b2c860a42d37fdc884535d55330f8c375752e4	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r062/completion.json	1f868f2dfe4fc66dbf2e233d40b2d7a180faed34495ebb162543204d1da2238b	exact_present_population_count_global_importance_bank	12909	322725	2.9926770073788749	98188.934011960591	482.59209571484041	0.0020721433460669267	True	9604737	62	1		-1			33	15	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r063	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083663	25	37637	0.19533969232404283	37	0.185	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r063/simulation.ms	f111ae2fcdb9990243b19bc38b3d1431da7f3412572d15872dc3f5b493e9fea9	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r063/completion.json	73a7734968f2de5780993212a79d6451d8546314f0602a4d35068d07cf7bb38f	exact_present_population_count_global_importance_bank	1301	32525	-1.5261259433140939	98188.934011960591	482.59209571484041	0.0020721433460669267	True	1099328	63	1		-1			37	18	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r064	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083664	25	37637	0.19533969232404283	36	0.17999999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r064/simulation.ms	f23399d8797b68aad1d666fd2476e0e26eef90c551f9a03776e631b28a7b2a1f	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r064/completion.json	b11de52c8e828d6b0035758ea177d23868eb6e260e960966d0c8716d0fcf2994	exact_present_population_count_global_importance_bank	7117	177925	0.40563207990711447	98188.934011960591	482.59209571484041	0.0020721433460669267	True	5322447	64	1		-1			36	17	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r065	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083665	25	37637	0.19533969232404283	43	0.215	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r065/simulation.ms	95859500f5de3c146bcd5157364c712c76c52266920193b9e3842e54eff369d1	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r065/completion.json	489860f3a9e1a34759fa8288edb6ca3b3deb587935418679a27fd93f490cb0ee	exact_present_population_count_global_importance_bank	5411	135275	1.125101810775373	98188.934011960591	482.59209571484041	0.0020721433460669267	True	6049992	65	1		-1			43	22	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r066	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083666	25	37637	0.19533969232404283	42	0.20999999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r066/simulation.ms	0aa5d705ace8ebdb7323ce04d08228e69481e516c2853ff05865b0ca1ffabe09	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r066/completion.json	44edc606278ff2574993eef47041487d025af488c41bbe927a9978df9d868b12	exact_present_population_count_global_importance_bank	18260	456500	2.1513512908721157	98188.934011960591	482.59209571484041	0.0020721433460669267	True	6621088	66	1		-1			42	21	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r067	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083667	25	37637	0.19533969232404283	42	0.20999999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r067/simulation.ms	d772a7111aef3ec793d7cb0e1dd5f30624f6e5d8a1438a763ed1b8e50c5460c9	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r067/completion.json	a4689e3cb8ea2973b9e786aeadfbcaedd6d09c0c809d475310c1a14c9c038ab5	exact_present_population_count_global_importance_bank	26257	656425	4.8216355370262995	98188.934011960591	482.59209571484041	0.0020721433460669267	True	9710715	67	1		-1			42	21	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r068	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083668	25	37637	0.19533969232404283	31	0.155	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r068/simulation.ms	dab3c816127af2948ef7d6a6f6830e9af3fc39a89bc15e106ebc7bbe2c3cc8c0	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r068/completion.json	786af228c22f9a60f85e69f8b356502edcac51c4c0548d1d310fade1a02d90c9	exact_present_population_count_global_importance_bank	5137	128425	2.2696381060236224	98188.934011960591	482.59209571484041	0.0020721433460669267	True	687627	68	1		-1			31	14	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r069	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083669	25	37637	0.19533969232404283	31	0.155	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r069/simulation.ms	9a9de4a9e703ee46427ec7b538209ab5e7e1c038da8cd3529a249eeb304b3467	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r069/completion.json	358cf966030616595b1bba760d09f3429978e1517cfb9fffedc855a15689e527	exact_present_population_count_global_importance_bank	33891	847275	7.8994717046292369	98188.934011960591	482.59209571484041	0.0020721433460669267	True	2744914	69	1		-1			31	14	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r070	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083670	25	37637	0.19533969232404283	41	0.20499999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r070/simulation.ms	70752fa51a994e4c24ee45279aef7b7fe739eee198c1c92d5c04bca528120786	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r070/completion.json	4488d94cf7f5478d6296534afbff2ac0061bcbb15b08a4a662a07c88ce4fe040	exact_present_population_count_global_importance_bank	15268	381700	4.9074442266592122	98188.934011960591	482.59209571484041	0.0020721433460669267	True	2078582	70	1		-1			41	20	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r071	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083671	25	37637	0.19533969232404283	40	0.20000000000000001	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r071/simulation.ms	3e20b0b92350299598569db0150b64ffede5cf03e8f60bad4e08d690e08691b3	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r071/completion.json	d00632a38cb5865f19881c67d6dcc52f426912d85223c4371b6e583dfee99335	exact_present_population_count_global_importance_bank	27538	688450	1.722258572094546	98188.934011960591	482.59209571484041	0.0020721433460669267	True	5888981	71	1		-1			40	20	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r072	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083672	25	37637	0.19533969232404283	37	0.185	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r072/simulation.ms	597a6b32f15a871a21170049e6094c7f3f9293f8cb85795fd8824a2654091f0c	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r072/completion.json	745dced82ea112512451699e09f55867c970f3deb254012dfa6661d7579efda2	exact_present_population_count_global_importance_bank	14186	354650	1.7927760670692265	98188.934011960591	482.59209571484041	0.0020721433460669267	True	2783665	72	1		-1			37	18	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r073	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083673	25	37637	0.19533969232404283	45	0.22500000000000001	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r073/simulation.ms	0382b9b4c5cfcdb4b8d4b249bb776ff7b75edd7ca94feed996a4de6ad6bacaa3	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r073/completion.json	d5d75ec322e279bc42a2440cd7755c9a50619eb66adceb36259e57025382bb97	exact_present_population_count_global_importance_bank	15934	398350	3.0820984039834673	98188.934011960591	482.59209571484041	0.0020721433460669267	True	9927955	73	1		-1			45	24	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r074	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083674	25	37637	0.19533969232404283	44	0.22	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r074/simulation.ms	3be98a8d14b0a4ffe53ca98e6dc9208c8d4559256604c1f037b17cd2ab87e69d	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r074/completion.json	4a57eef0dbaa7154fc36f91ea05fd1e418223ccad946bb1d65a6a2267168ef43	exact_present_population_count_global_importance_bank	17103	427575	3.3431898978693102	98188.934011960591	482.59209571484041	0.0020721433460669267	True	8673587	74	1		-1			44	23	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r075	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083675	25	37637	0.19533969232404283	43	0.215	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r075/simulation.ms	47f47f674dc722d8ec281968f2d821ce0b802c6e55d8bf49883adf69efd3dabb	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r075/completion.json	35444081715dd8c6ec7b3676de8bc855812972c24eb0ea158cd66fea33ae08b2	exact_present_population_count_global_importance_bank	2470	61750	2.4304807455478361	98188.934011960591	482.59209571484041	0.0020721433460669267	True	2322991	75	1		-1			43	22	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r076	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083676	25	37637	0.19533969232404283	32	0.16	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r076/simulation.ms	4e4c83dbe7b01caf8b5c8c3fb36849937e24b3a046b0515904657836b6f36ef8	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r076/completion.json	44a835d8ecc947b35b0c9b0de76792c90dd2f0ecfc71346bf6552f5eadd0859b	exact_present_population_count_global_importance_bank	60448	1511200	2.932403192287282	98188.934011960591	482.59209571484041	0.0020721433460669267	True	7915572	76	1		-1			32	14	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r077	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083677	25	37637	0.19533969232404283	35	0.17499999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r077/simulation.ms	4c83e8b2fac4ae90e97393652d57a6708d355277354e10654f94eee2e776e608	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r077/completion.json	446ddec5ce745038d5f188d2c47483428a0c7627d9aae57757349a5aef83a954	exact_present_population_count_global_importance_bank	37699	942475	4.2333026999577488	98188.934011960591	482.59209571484041	0.0020721433460669267	True	8354695	77	1		-1			35	17	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r078	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083678	25	37637	0.19533969232404283	35	0.17499999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r078/simulation.ms	88c17ec39bbdd5e4189966810aa590c5ad868e1aebc2cf6616ef907458d91979	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r078/completion.json	99f202c06cf461e89d98a35f64466d47195c63887d8cf9ff4d2b8b42b3afcae9	exact_present_population_count_global_importance_bank	22957	573925	0.66586977428760896	98188.934011960591	482.59209571484041	0.0020721433460669267	True	7334331	78	1		-1			35	17	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r079	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083679	25	37637	0.19533969232404283	44	0.22	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r079/simulation.ms	1d65a9f835436f56a76b73ea6ac147c937d1061f2da7ef42288611adc3da2c01	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r079/completion.json	83958ddc7a661ceacc79544983039ab06e58e84aa4e3c0a10632ca94ad965814	exact_present_population_count_global_importance_bank	4978	124450	0.6952789506668271	98188.934011960591	482.59209571484041	0.0020721433460669267	True	9480592	79	1		-1			44	23	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r080	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083680	25	37637	0.19533969232404283	41	0.20499999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r080/simulation.ms	46ab621b7aa9dce01c4138c022c5ded902e9cbfc40ef5b3f240ac94454d6ca21	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r080/completion.json	6e24191f4deef33e2e4c5682afc97066dde72c81377a1f462eac31c029ee1013	exact_present_population_count_global_importance_bank	1371	34275	1.3661452606416962	98188.934011960591	482.59209571484041	0.0020721433460669267	True	9482243	80	1		-1			41	20	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r081	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083681	25	37637	0.19533969232404283	38	0.19	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r081/simulation.ms	a9f5e338a9c72ab37986ee5e6133503a5c0f954b51a45cf1628d1b999d562c13	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r081/completion.json	ef73daaeea1edacc1411c98aa1a4f471607b89004a03613ed6049b9ccb831dc6	exact_present_population_count_global_importance_bank	1450	36250	0.25050447937939957	98188.934011960591	482.59209571484041	0.0020721433460669267	True	8319619	81	1		-1			38	19	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r082	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083682	25	37637	0.19533969232404283	29	0.14499999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r082/simulation.ms	c3922d05c8313f73243a4f5944900b0f4f2dc27f0caa04f09f2068f99c866f15	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r082/completion.json	e01516125570de32ee66e56fed419a8f8bef35e27c79aa6763d056edb4197c6a	exact_present_population_count_global_importance_bank	1543	38575	-1.2176863747754965	98188.934011960591	482.59209571484041	0.0020721433460669267	True	8271213	82	1		-1			29	13	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r083	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083683	25	37637	0.19533969232404283	47	0.23499999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r083/simulation.ms	ba7d9bd8e0e79ea6ba3f50d1f3607989e317095c6588afc9f91bf1a9420f86f0	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r083/completion.json	5618b7bb399320b62a2ec6350133715f969969736d4c185decefcabd8af372ee	exact_present_population_count_global_importance_bank	44519	1112975	1.1411463617835835	98188.934011960591	482.59209571484041	0.0020721433460669267	True	2677666	83	1		-1			47	25	unique_exact_focal_site
eas_neutral_exact_population_af_reverse_bridge_r084	EAS	EAS_PHLASH_median	eas_neutral_exact_population_af_reverse_bridge	neutral	0	2026083684	25	37637	0.19533969232404283	41	0.20499999999999999	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r084/simulation.ms	3ad207227f8ac1047c1ea186523a49ead74085a73518bdce17935034ff2962de	/mnt/c/Users/Lenovo/codex/gamma_smc_ts/focused_selection_EAS_sim/cosi2_conditioned_gamma_study_work/conditioned_simulations/units/eas_neutral_exact_population_af_reverse_bridge_r084/completion.json	231763827a8d44c6fd9d5b94591c8bea38429a9c1a50b1504761998a88fc41b6	exact_present_population_count_global_importance_bank	1964	49100	1.033574515591118	98188.934011960591	482.59209571484041	0.0020721433460669267	True	6960789	84	1		-1			41	20	unique_exact_focal_site
