seed	position	introgression_frequency	n_hom_introgressed	threshold_years	p_hom_introgressed	p_unconditional
20260831	4475000.0	0.51	27	10000.0	0.0	0.01
20260831	4475000.0	0.51	27	20000.0	0.0	0.01
20260831	4475000.0	0.51	27	30000.0	0.07407407407407407	0.06
20260831	4475000.0	0.51	27	50000.0	1.0	0.32
20260831	4475000.0	0.51	27	100000.0	1.0	0.32
20260831	4525000.0	0.32	7	10000.0	0.0	0.01
20260831	4525000.0	0.32	7	20000.0	0.0	0.03
20260831	4525000.0	0.32	7	30000.0	0.2857142857142857	0.06
20260831	4525000.0	0.32	7	50000.0	1.0	0.16
20260831	4525000.0	0.32	7	100000.0	1.0	0.19
20260831	4625000.0	0.27	7	10000.0	0.0	0.01
20260831	4625000.0	0.27	7	20000.0	0.14285714285714285	0.04
20260831	4625000.0	0.27	7	30000.0	0.5714285714285714	0.09
20260831	4625000.0	0.27	7	50000.0	1.0	0.16
20260831	4625000.0	0.27	7	100000.0	1.0	0.2
20260831	5575000.0	0.23	7	10000.0	0.0	0.01
20260831	5575000.0	0.23	7	20000.0	0.0	0.02
20260831	5575000.0	0.23	7	30000.0	0.0	0.11
20260831	5575000.0	0.23	7	50000.0	0.8571428571428571	0.24
20260831	5575000.0	0.23	7	100000.0	0.8571428571428571	0.31
20260831	5825000.0	0.215	8	10000.0	0.0	0.01
20260831	5825000.0	0.215	8	20000.0	0.125	0.04
20260831	5825000.0	0.215	8	30000.0	0.375	0.07
20260831	5825000.0	0.215	8	50000.0	0.875	0.17
20260831	5825000.0	0.215	8	100000.0	0.875	0.29
20260831	5875000.0	0.22	6	10000.0	0.0	0.01
20260831	5875000.0	0.22	6	20000.0	0.16666666666666666	0.04
20260831	5875000.0	0.22	6	30000.0	0.3333333333333333	0.06
20260831	5875000.0	0.22	6	50000.0	0.8333333333333334	0.16
20260831	5875000.0	0.22	6	100000.0	0.8333333333333334	0.16
20260831	5925000.0	0.37	12	10000.0	0.0	0.01
20260831	5925000.0	0.37	12	20000.0	0.0	0.02
20260831	5925000.0	0.37	12	30000.0	0.08333333333333333	0.04
20260831	5925000.0	0.37	12	50000.0	0.9166666666666666	0.18
20260831	5925000.0	0.37	12	100000.0	0.9166666666666666	0.22
20260835	1125000.0	0.23	7	10000.0	0.0	0.0
20260835	1125000.0	0.23	7	20000.0	0.0	0.01
20260835	1125000.0	0.23	7	30000.0	0.5714285714285714	0.06
20260835	1125000.0	0.23	7	50000.0	1.0	0.32
20260835	1125000.0	0.23	7	100000.0	1.0	0.34
20260835	1225000.0	0.29	8	10000.0	0.0	0.0
20260835	1225000.0	0.29	8	20000.0	0.25	0.03
20260835	1225000.0	0.29	8	30000.0	0.375	0.09
20260835	1225000.0	0.29	8	50000.0	1.0	0.19
20260835	1225000.0	0.29	8	100000.0	1.0	0.19
20260835	1275000.0	0.34	9	10000.0	0.0	0.0
20260835	1275000.0	0.34	9	20000.0	0.2222222222222222	0.03
20260835	1275000.0	0.34	9	30000.0	0.3333333333333333	0.07
20260835	1275000.0	0.34	9	50000.0	1.0	0.19
20260835	1275000.0	0.34	9	100000.0	1.0	0.19
20260835	1325000.0	0.405	12	10000.0	0.0	0.0
20260835	1325000.0	0.405	12	20000.0	0.25	0.05
20260835	1325000.0	0.405	12	30000.0	0.25	0.07
20260835	1325000.0	0.405	12	50000.0	0.8333333333333334	0.17
20260835	1325000.0	0.405	12	100000.0	0.8333333333333334	0.17
20260835	1375000.0	0.33	12	10000.0	0.0	0.0
20260835	1375000.0	0.33	12	20000.0	0.3333333333333333	0.07
20260835	1375000.0	0.33	12	30000.0	0.4166666666666667	0.1
20260835	1375000.0	0.33	12	50000.0	0.8333333333333334	0.19
20260835	1375000.0	0.33	12	100000.0	0.8333333333333334	0.23
20260835	1425000.0	0.35	14	10000.0	0.0	0.0
20260835	1425000.0	0.35	14	20000.0	0.21428571428571427	0.07
20260835	1425000.0	0.35	14	30000.0	0.5714285714285714	0.15
20260835	1425000.0	0.35	14	50000.0	0.8571428571428571	0.23
20260835	1425000.0	0.35	14	100000.0	0.8571428571428571	0.25
20260835	1475000.0	0.4	17	10000.0	0.0	0.0
20260835	1475000.0	0.4	17	20000.0	0.23529411764705882	0.07
20260835	1475000.0	0.4	17	30000.0	0.47058823529411764	0.14
20260835	1475000.0	0.4	17	50000.0	0.8235294117647058	0.26
20260835	1475000.0	0.4	17	100000.0	1.0	0.29
20260835	1525000.0	0.305	8	10000.0	0.0	0.0
20260835	1525000.0	0.305	8	20000.0	0.0	0.02
20260835	1525000.0	0.305	8	30000.0	0.5	0.09
20260835	1525000.0	0.305	8	50000.0	1.0	0.19
20260835	1525000.0	0.305	8	100000.0	1.0	0.19
20260835	1575000.0	0.285	8	10000.0	0.0	0.0
20260835	1575000.0	0.285	8	20000.0	0.0	0.0
20260835	1575000.0	0.285	8	30000.0	0.5	0.06
20260835	1575000.0	0.285	8	50000.0	1.0	0.19
20260835	1575000.0	0.285	8	100000.0	1.0	0.21
20260835	1625000.0	0.305	11	10000.0	0.0	0.0
20260835	1625000.0	0.305	11	20000.0	0.09090909090909091	0.01
20260835	1625000.0	0.305	11	30000.0	0.45454545454545453	0.06
20260835	1625000.0	0.305	11	50000.0	1.0	0.24
20260835	1625000.0	0.305	11	100000.0	1.0	0.3
20260835	2675000.0	0.315	8	10000.0	0.0	0.0
20260835	2675000.0	0.315	8	20000.0	0.0	0.0
20260835	2675000.0	0.315	8	30000.0	0.25	0.05
20260835	2675000.0	0.315	8	50000.0	1.0	0.29
20260835	2675000.0	0.315	8	100000.0	1.0	0.33
20260835	2725000.0	0.27	8	10000.0	0.0	0.0
20260835	2725000.0	0.27	8	20000.0	0.0	0.01
20260835	2725000.0	0.27	8	30000.0	0.0	0.04
20260835	2725000.0	0.27	8	50000.0	1.0	0.3
20260835	2725000.0	0.27	8	100000.0	1.0	0.35
20260835	2775000.0	0.35	12	10000.0	0.0	0.0
20260835	2775000.0	0.35	12	20000.0	0.08333333333333333	0.01
20260835	2775000.0	0.35	12	30000.0	0.25	0.07
20260835	2775000.0	0.35	12	50000.0	1.0	0.32
20260835	2775000.0	0.35	12	100000.0	1.0	0.37
20260835	2825000.0	0.31	11	10000.0	0.0	0.0
20260835	2825000.0	0.31	11	20000.0	0.18181818181818182	0.02
20260835	2825000.0	0.31	11	30000.0	0.2727272727272727	0.09
20260835	2825000.0	0.31	11	50000.0	1.0	0.32
20260835	2825000.0	0.31	11	100000.0	1.0	0.36
20260835	2975000.0	0.27	7	10000.0	0.0	0.0
20260835	2975000.0	0.27	7	20000.0	0.0	0.01
20260835	2975000.0	0.27	7	30000.0	0.14285714285714285	0.07
20260835	2975000.0	0.27	7	50000.0	1.0	0.32
20260835	2975000.0	0.27	7	100000.0	1.0	0.32
20260835	3275000.0	0.27	8	10000.0	0.0	0.0
20260835	3275000.0	0.27	8	20000.0	0.0	0.01
20260835	3275000.0	0.27	8	30000.0	0.125	0.05
20260835	3275000.0	0.27	8	50000.0	1.0	0.2
20260835	3275000.0	0.27	8	100000.0	1.0	0.24
20260835	3525000.0	0.33	14	10000.0	0.0	0.0
20260835	3525000.0	0.33	14	20000.0	0.07142857142857142	0.03
20260835	3525000.0	0.33	14	30000.0	0.21428571428571427	0.06
20260835	3525000.0	0.33	14	50000.0	1.0	0.25
20260835	3525000.0	0.33	14	100000.0	1.0	0.27
20260835	3575000.0	0.46	19	10000.0	0.0	0.0
20260835	3575000.0	0.46	19	20000.0	0.05263157894736842	0.02
20260835	3575000.0	0.46	19	30000.0	0.21052631578947367	0.07
20260835	3575000.0	0.46	19	50000.0	1.0	0.31
20260835	3575000.0	0.46	19	100000.0	1.0	0.31
20260835	3625000.0	0.435	18	10000.0	0.0	0.0
20260835	3625000.0	0.435	18	20000.0	0.05555555555555555	0.03
20260835	3625000.0	0.435	18	30000.0	0.2222222222222222	0.07
20260835	3625000.0	0.435	18	50000.0	1.0	0.28
20260835	3625000.0	0.435	18	100000.0	1.0	0.35
20260835	3675000.0	0.47	19	10000.0	0.0	0.0
20260835	3675000.0	0.47	19	20000.0	0.0	0.01
20260835	3675000.0	0.47	19	30000.0	0.05263157894736842	0.04
20260835	3675000.0	0.47	19	50000.0	1.0	0.28
20260835	3675000.0	0.47	19	100000.0	1.0	0.28
20260835	3775000.0	0.305	11	10000.0	0.0	0.01
20260835	3775000.0	0.305	11	20000.0	0.0	0.01
20260835	3775000.0	0.305	11	30000.0	0.36363636363636365	0.05
20260835	3775000.0	0.305	11	50000.0	1.0	0.27
20260835	3775000.0	0.305	11	100000.0	1.0	0.27
20260835	3825000.0	0.43	17	10000.0	0.0	0.01
20260835	3825000.0	0.43	17	20000.0	0.0	0.01
20260835	3825000.0	0.43	17	30000.0	0.23529411764705882	0.05
20260835	3825000.0	0.43	17	50000.0	1.0	0.24
20260835	3825000.0	0.43	17	100000.0	1.0	0.24
20260835	3875000.0	0.31	6	10000.0	0.0	0.01
20260835	3875000.0	0.31	6	20000.0	0.0	0.01
20260835	3875000.0	0.31	6	30000.0	0.3333333333333333	0.05
20260835	3875000.0	0.31	6	50000.0	1.0	0.33
20260835	3875000.0	0.31	6	100000.0	1.0	0.33
20260835	3975000.0	0.2	5	10000.0	0.2	0.01
20260835	3975000.0	0.2	5	20000.0	0.2	0.01
20260835	3975000.0	0.2	5	30000.0	1.0	0.08
20260835	3975000.0	0.2	5	50000.0	1.0	0.22
20260835	3975000.0	0.2	5	100000.0	1.0	0.22
20260835	4025000.0	0.22	6	10000.0	0.16666666666666666	0.01
20260835	4025000.0	0.22	6	20000.0	0.16666666666666666	0.01
20260835	4025000.0	0.22	6	30000.0	1.0	0.1
20260835	4025000.0	0.22	6	50000.0	1.0	0.21
20260835	4025000.0	0.22	6	100000.0	1.0	0.21
20260835	4075000.0	0.195	5	10000.0	0.2	0.01
20260835	4075000.0	0.195	5	20000.0	0.2	0.02
20260835	4075000.0	0.195	5	30000.0	1.0	0.09
20260835	4075000.0	0.195	5	50000.0	1.0	0.2
20260835	4075000.0	0.195	5	100000.0	1.0	0.2
20260836	625000.0	0.365	14	10000.0	0.07142857142857142	0.01
20260836	625000.0	0.365	14	20000.0	0.07142857142857142	0.02
20260836	625000.0	0.365	14	30000.0	0.07142857142857142	0.03
20260836	625000.0	0.365	14	50000.0	1.0	0.39
20260836	625000.0	0.365	14	100000.0	1.0	0.39
20260836	675000.0	0.35	13	10000.0	0.07692307692307693	0.01
20260836	675000.0	0.35	13	20000.0	0.07692307692307693	0.03
20260836	675000.0	0.35	13	30000.0	0.3076923076923077	0.08
20260836	675000.0	0.35	13	50000.0	1.0	0.28
20260836	675000.0	0.35	13	100000.0	1.0	0.28
20260849	4425000.0	0.47	18	10000.0	0.0	0.0
20260849	4425000.0	0.47	18	20000.0	0.05555555555555555	0.01
20260849	4425000.0	0.47	18	30000.0	0.2222222222222222	0.06
20260849	4425000.0	0.47	18	50000.0	1.0	0.23
20260849	4425000.0	0.47	18	100000.0	1.0	0.24
20260849	4475000.0	0.24	5	10000.0	0.0	0.0
20260849	4475000.0	0.24	5	20000.0	0.0	0.0
20260849	4475000.0	0.24	5	30000.0	0.4	0.06
20260849	4475000.0	0.24	5	50000.0	1.0	0.21
20260849	4475000.0	0.24	5	100000.0	1.0	0.21
20260849	4525000.0	0.31	7	10000.0	0.0	0.0
20260849	4525000.0	0.31	7	20000.0	0.0	0.0
20260849	4525000.0	0.31	7	30000.0	0.2857142857142857	0.05
20260849	4525000.0	0.31	7	50000.0	1.0	0.16
20260849	4525000.0	0.31	7	100000.0	1.0	0.17
20260849	4575000.0	0.355	9	10000.0	0.0	0.0
20260849	4575000.0	0.355	9	20000.0	0.0	0.02
20260849	4575000.0	0.355	9	30000.0	0.1111111111111111	0.08
20260849	4575000.0	0.355	9	50000.0	1.0	0.23
20260849	4575000.0	0.355	9	100000.0	1.0	0.23
20260849	4625000.0	0.42	16	10000.0	0.0	0.0
20260849	4625000.0	0.42	16	20000.0	0.0	0.01
20260849	4625000.0	0.42	16	30000.0	0.125	0.03
20260849	4625000.0	0.42	16	50000.0	0.9375	0.18
20260849	4625000.0	0.42	16	100000.0	1.0	0.19
20260849	4675000.0	0.305	9	10000.0	0.0	0.0
20260849	4675000.0	0.305	9	20000.0	0.0	0.0
20260849	4675000.0	0.305	9	30000.0	0.3333333333333333	0.04
20260849	4675000.0	0.305	9	50000.0	0.8888888888888888	0.14
20260849	4675000.0	0.305	9	100000.0	1.0	0.15
20260849	4725000.0	0.28	9	10000.0	0.1111111111111111	0.01
20260849	4725000.0	0.28	9	20000.0	0.1111111111111111	0.02
20260849	4725000.0	0.28	9	30000.0	0.1111111111111111	0.03
20260849	4725000.0	0.28	9	50000.0	0.7777777777777778	0.16
20260849	4725000.0	0.28	9	100000.0	1.0	0.18
20260849	4775000.0	0.32	7	10000.0	0.0	0.0
20260849	4775000.0	0.32	7	20000.0	0.0	0.0
20260849	4775000.0	0.32	7	30000.0	0.14285714285714285	0.04
20260849	4775000.0	0.32	7	50000.0	1.0	0.19
20260849	4775000.0	0.32	7	100000.0	1.0	0.19
20260849	4825000.0	0.275	13	10000.0	0.0	0.0
20260849	4825000.0	0.275	13	20000.0	0.0	0.0
20260849	4825000.0	0.275	13	30000.0	0.07692307692307693	0.07
20260849	4825000.0	0.275	13	50000.0	0.9230769230769231	0.34
20260849	4825000.0	0.275	13	100000.0	1.0	0.35
20260850	4825000.0	0.45	19	10000.0	0.0	0.0
20260850	4825000.0	0.45	19	20000.0	0.0	0.0
20260850	4825000.0	0.45	19	30000.0	0.15789473684210525	0.03
20260850	4825000.0	0.45	19	50000.0	0.631578947368421	0.28
20260850	4825000.0	0.45	19	100000.0	1.0	0.35
20260850	4875000.0	0.36	12	10000.0	0.0	0.0
20260850	4875000.0	0.36	12	20000.0	0.08333333333333333	0.02
20260850	4875000.0	0.36	12	30000.0	0.4166666666666667	0.06
20260850	4875000.0	0.36	12	50000.0	0.6666666666666666	0.35
20260850	4875000.0	0.36	12	100000.0	1.0	0.4
20260850	5025000.0	0.22	7	10000.0	0.0	0.0
20260850	5025000.0	0.22	7	20000.0	0.42857142857142855	0.03
20260850	5025000.0	0.22	7	30000.0	0.42857142857142855	0.05
20260850	5025000.0	0.22	7	50000.0	0.7142857142857143	0.2
20260850	5025000.0	0.22	7	100000.0	1.0	0.28
20260850	5075000.0	0.265	8	10000.0	0.0	0.01
20260850	5075000.0	0.265	8	20000.0	0.25	0.03
20260850	5075000.0	0.265	8	30000.0	0.25	0.06
20260850	5075000.0	0.265	8	50000.0	0.625	0.29
20260850	5075000.0	0.265	8	100000.0	1.0	0.39
20260852	1475000.0	0.24	5	10000.0	0.0	0.0
20260852	1475000.0	0.24	5	20000.0	0.2	0.04
20260852	1475000.0	0.24	5	30000.0	0.6	0.12
20260852	1475000.0	0.24	5	50000.0	1.0	0.41
20260852	1475000.0	0.24	5	100000.0	1.0	0.41
20260852	1525000.0	0.28	10	10000.0	0.0	0.0
20260852	1525000.0	0.28	10	20000.0	0.1	0.01
20260852	1525000.0	0.28	10	30000.0	0.8	0.12
20260852	1525000.0	0.28	10	50000.0	1.0	0.57
20260852	1525000.0	0.28	10	100000.0	1.0	0.57
20260852	1575000.0	0.27	9	10000.0	0.0	0.0
20260852	1575000.0	0.27	9	20000.0	0.1111111111111111	0.01
20260852	1575000.0	0.27	9	30000.0	0.5555555555555556	0.09
20260852	1575000.0	0.27	9	50000.0	1.0	0.52
20260852	1575000.0	0.27	9	100000.0	1.0	0.52
20260853	6175000.0	0.17	5	10000.0	0.0	0.0
20260853	6175000.0	0.17	5	20000.0	0.2	0.02
20260853	6175000.0	0.17	5	30000.0	0.2	0.06
20260853	6175000.0	0.17	5	50000.0	1.0	0.26
20260853	6175000.0	0.17	5	100000.0	1.0	0.38
20260853	6225000.0	0.2	5	10000.0	0.0	0.0
20260853	6225000.0	0.2	5	20000.0	0.2	0.02
20260853	6225000.0	0.2	5	30000.0	0.2	0.05
20260853	6225000.0	0.2	5	50000.0	1.0	0.24
20260853	6225000.0	0.2	5	100000.0	1.0	0.25
20260855	8125000.0	0.23	7	10000.0	0.0	0.02
20260855	8125000.0	0.23	7	20000.0	0.2857142857142857	0.04
20260855	8125000.0	0.23	7	30000.0	0.5714285714285714	0.11
20260855	8125000.0	0.23	7	50000.0	1.0	0.36
20260855	8125000.0	0.23	7	100000.0	1.0	0.36
20260858	7325000.0	0.25	5	10000.0	0.0	0.0
20260858	7325000.0	0.25	5	20000.0	0.0	0.0
20260858	7325000.0	0.25	5	30000.0	0.4	0.05
20260858	7325000.0	0.25	5	50000.0	1.0	0.23
20260858	7325000.0	0.25	5	100000.0	1.0	0.32
20260860	475000.0	0.225	9	10000.0	0.0	0.0
20260860	475000.0	0.225	9	20000.0	0.1111111111111111	0.02
20260860	475000.0	0.225	9	30000.0	0.3333333333333333	0.1
20260860	475000.0	0.225	9	50000.0	1.0	0.31
20260860	475000.0	0.225	9	100000.0	1.0	0.31
20260861	6475000.0	0.305	8	10000.0	0.0	0.0
20260861	6475000.0	0.305	8	20000.0	0.0	0.01
20260861	6475000.0	0.305	8	30000.0	0.25	0.04
20260861	6475000.0	0.305	8	50000.0	1.0	0.17
20260861	6475000.0	0.305	8	100000.0	1.0	0.19
20260861	6525000.0	0.39	14	10000.0	0.0	0.0
20260861	6525000.0	0.39	14	20000.0	0.0	0.0
20260861	6525000.0	0.39	14	30000.0	0.0	0.01
20260861	6525000.0	0.39	14	50000.0	1.0	0.22
20260861	6525000.0	0.39	14	100000.0	1.0	0.23
20260861	6625000.0	0.32	8	10000.0	0.0	0.0
20260861	6625000.0	0.32	8	20000.0	0.0	0.0
20260861	6625000.0	0.32	8	30000.0	0.0	0.03
20260861	6625000.0	0.32	8	50000.0	0.875	0.24
20260861	6625000.0	0.32	8	100000.0	0.875	0.27
20260861	6675000.0	0.365	17	10000.0	0.0	0.0
20260861	6675000.0	0.365	17	20000.0	0.0	0.01
20260861	6675000.0	0.365	17	30000.0	0.17647058823529413	0.05
20260861	6675000.0	0.365	17	50000.0	0.8823529411764706	0.23
20260861	6675000.0	0.365	17	100000.0	1.0	0.25
20260861	6725000.0	0.25	6	10000.0	0.0	0.0
20260861	6725000.0	0.25	6	20000.0	0.0	0.0
20260861	6725000.0	0.25	6	30000.0	0.0	0.03
20260861	6725000.0	0.25	6	50000.0	0.5	0.11
20260861	6725000.0	0.25	6	100000.0	1.0	0.26
20260863	5825000.0	0.15	6	10000.0	0.0	0.01
20260863	5825000.0	0.15	6	20000.0	0.5	0.07
20260863	5825000.0	0.15	6	30000.0	0.5	0.15
20260863	5825000.0	0.15	6	50000.0	1.0	0.21
20260863	5825000.0	0.15	6	100000.0	1.0	0.34
20260863	5875000.0	0.165	6	10000.0	0.0	0.01
20260863	5875000.0	0.165	6	20000.0	0.16666666666666666	0.05
20260863	5875000.0	0.165	6	30000.0	0.3333333333333333	0.08
20260863	5875000.0	0.165	6	50000.0	1.0	0.22
20260863	5875000.0	0.165	6	100000.0	1.0	0.4
20260863	5925000.0	0.21	7	10000.0	0.0	0.01
20260863	5925000.0	0.21	7	20000.0	0.2857142857142857	0.04
20260863	5925000.0	0.21	7	30000.0	0.42857142857142855	0.06
20260863	5925000.0	0.21	7	50000.0	1.0	0.19
20260863	5925000.0	0.21	7	100000.0	1.0	0.3
20260863	5975000.0	0.23	7	10000.0	0.14285714285714285	0.01
20260863	5975000.0	0.23	7	20000.0	0.42857142857142855	0.03
20260863	5975000.0	0.23	7	30000.0	0.5714285714285714	0.08
20260863	5975000.0	0.23	7	50000.0	1.0	0.17
20260863	5975000.0	0.23	7	100000.0	1.0	0.23
20260866	7575000.0	0.23	7	10000.0	0.14285714285714285	0.02
20260866	7575000.0	0.23	7	20000.0	0.14285714285714285	0.02
20260866	7575000.0	0.23	7	30000.0	0.42857142857142855	0.05
20260866	7575000.0	0.23	7	50000.0	1.0	0.35
20260866	7575000.0	0.23	7	100000.0	1.0	0.59
20260866	7625000.0	0.305	10	10000.0	0.1	0.01
20260866	7625000.0	0.305	10	20000.0	0.1	0.01
20260866	7625000.0	0.305	10	30000.0	0.5	0.07
20260866	7625000.0	0.305	10	50000.0	1.0	0.33
20260866	7625000.0	0.305	10	100000.0	1.0	0.33
20260866	7675000.0	0.205	5	10000.0	0.2	0.01
20260866	7675000.0	0.205	5	20000.0	0.2	0.01
20260866	7675000.0	0.205	5	30000.0	0.4	0.05
20260866	7675000.0	0.205	5	50000.0	1.0	0.3
20260866	7675000.0	0.205	5	100000.0	1.0	0.58
20260869	375000.0	0.405	20	10000.0	0.0	0.02
20260869	375000.0	0.405	20	20000.0	0.1	0.05
20260869	375000.0	0.405	20	30000.0	0.25	0.15
20260869	375000.0	0.405	20	50000.0	1.0	0.32
20260869	375000.0	0.405	20	100000.0	1.0	0.32
20260869	425000.0	0.335	14	10000.0	0.0	0.02
20260869	425000.0	0.335	14	20000.0	0.0	0.03
20260869	425000.0	0.335	14	30000.0	0.21428571428571427	0.11
20260869	425000.0	0.335	14	50000.0	1.0	0.25
20260869	425000.0	0.335	14	100000.0	1.0	0.25
20260869	475000.0	0.54	24	10000.0	0.0	0.02
20260869	475000.0	0.54	24	20000.0	0.0	0.02
20260869	475000.0	0.54	24	30000.0	0.16666666666666666	0.08
20260869	475000.0	0.54	24	50000.0	1.0	0.29
20260869	475000.0	0.54	24	100000.0	1.0	0.35
20260869	525000.0	0.345	10	10000.0	0.0	0.02
20260869	525000.0	0.345	10	20000.0	0.0	0.02
20260869	525000.0	0.345	10	30000.0	0.3	0.09
20260869	525000.0	0.345	10	50000.0	1.0	0.21
20260869	525000.0	0.345	10	100000.0	1.0	0.21
20260869	625000.0	0.4	13	10000.0	0.0	0.01
20260869	625000.0	0.4	13	20000.0	0.0	0.02
20260869	625000.0	0.4	13	30000.0	0.23076923076923078	0.09
20260869	625000.0	0.4	13	50000.0	1.0	0.25
20260869	625000.0	0.4	13	100000.0	1.0	0.37
20260869	675000.0	0.215	5	10000.0	0.0	0.01
20260869	675000.0	0.215	5	20000.0	0.0	0.02
20260869	675000.0	0.215	5	30000.0	0.6	0.14
20260869	675000.0	0.215	5	50000.0	1.0	0.29
20260869	675000.0	0.215	5	100000.0	1.0	0.32
20260869	725000.0	0.32	11	10000.0	0.0	0.01
20260869	725000.0	0.32	11	20000.0	0.0	0.02
20260869	725000.0	0.32	11	30000.0	0.18181818181818182	0.09
20260869	725000.0	0.32	11	50000.0	1.0	0.36
20260869	725000.0	0.32	11	100000.0	1.0	0.36
20260869	775000.0	0.28	8	10000.0	0.0	0.01
20260869	775000.0	0.28	8	20000.0	0.0	0.03
20260869	775000.0	0.28	8	30000.0	0.125	0.07
20260869	775000.0	0.28	8	50000.0	1.0	0.28
20260869	775000.0	0.28	8	100000.0	1.0	0.28
20260869	825000.0	0.33	6	10000.0	0.0	0.01
20260869	825000.0	0.33	6	20000.0	0.0	0.03
20260869	825000.0	0.33	6	30000.0	0.5	0.07
20260869	825000.0	0.33	6	50000.0	1.0	0.22
20260869	825000.0	0.33	6	100000.0	1.0	0.28
20260869	875000.0	0.345	8	10000.0	0.0	0.01
20260869	875000.0	0.345	8	20000.0	0.0	0.03
20260869	875000.0	0.345	8	30000.0	0.125	0.05
20260869	875000.0	0.345	8	50000.0	0.625	0.26
20260869	875000.0	0.345	8	100000.0	0.625	0.26
20260869	925000.0	0.315	11	10000.0	0.0	0.01
20260869	925000.0	0.315	11	20000.0	0.09090909090909091	0.04
20260869	925000.0	0.315	11	30000.0	0.36363636363636365	0.07
20260869	925000.0	0.315	11	50000.0	0.5454545454545454	0.3
20260869	925000.0	0.315	11	100000.0	0.5454545454545454	0.3
20260869	975000.0	0.26	6	10000.0	0.16666666666666666	0.01
20260869	975000.0	0.26	6	20000.0	0.16666666666666666	0.02
20260869	975000.0	0.26	6	30000.0	0.3333333333333333	0.06
20260869	975000.0	0.26	6	50000.0	0.5	0.3
20260869	975000.0	0.26	6	100000.0	0.5	0.3
20260869	1325000.0	0.35	13	10000.0	0.0	0.0
20260869	1325000.0	0.35	13	20000.0	0.15384615384615385	0.04
20260869	1325000.0	0.35	13	30000.0	0.5384615384615384	0.12
20260869	1325000.0	0.35	13	50000.0	1.0	0.29
20260869	1325000.0	0.35	13	100000.0	1.0	0.29
20260869	1375000.0	0.365	13	10000.0	0.0	0.0
20260869	1375000.0	0.365	13	20000.0	0.07692307692307693	0.01
20260869	1375000.0	0.365	13	30000.0	0.6153846153846154	0.1
20260869	1375000.0	0.365	13	50000.0	1.0	0.23
20260869	1375000.0	0.365	13	100000.0	1.0	0.26
20260869	1425000.0	0.37	15	10000.0	0.0	0.0
20260869	1425000.0	0.37	15	20000.0	0.13333333333333333	0.02
20260869	1425000.0	0.37	15	30000.0	0.4	0.09
20260869	1425000.0	0.37	15	50000.0	0.9333333333333333	0.3
20260869	1425000.0	0.37	15	100000.0	0.9333333333333333	0.33
20260869	1475000.0	0.405	15	10000.0	0.0	0.0
20260869	1475000.0	0.405	15	20000.0	0.0	0.01
20260869	1475000.0	0.405	15	30000.0	0.26666666666666666	0.07
20260869	1475000.0	0.405	15	50000.0	1.0	0.25
20260869	1475000.0	0.405	15	100000.0	1.0	0.25
20260869	1525000.0	0.33	10	10000.0	0.0	0.0
20260869	1525000.0	0.33	10	20000.0	0.0	0.01
20260869	1525000.0	0.33	10	30000.0	0.1	0.07
20260869	1525000.0	0.33	10	50000.0	0.9	0.24
20260869	1525000.0	0.33	10	100000.0	0.9	0.24
20260869	1575000.0	0.345	10	10000.0	0.0	0.0
20260869	1575000.0	0.345	10	20000.0	0.2	0.03
20260869	1575000.0	0.345	10	30000.0	0.2	0.09
20260869	1575000.0	0.345	10	50000.0	1.0	0.21
20260869	1575000.0	0.345	10	100000.0	1.0	0.21
20260869	1625000.0	0.31	7	10000.0	0.0	0.0
20260869	1625000.0	0.31	7	20000.0	0.14285714285714285	0.02
20260869	1625000.0	0.31	7	30000.0	0.14285714285714285	0.08
20260869	1625000.0	0.31	7	50000.0	1.0	0.21
20260869	1625000.0	0.31	7	100000.0	1.0	0.21
20260869	1875000.0	0.395	20	10000.0	0.0	0.0
20260869	1875000.0	0.395	20	20000.0	0.0	0.01
20260869	1875000.0	0.395	20	30000.0	0.2	0.09
20260869	1875000.0	0.395	20	50000.0	1.0	0.36
20260869	1875000.0	0.395	20	100000.0	1.0	0.36
20260869	1925000.0	0.56	32	10000.0	0.0	0.0
20260869	1925000.0	0.56	32	20000.0	0.0	0.0
20260869	1925000.0	0.56	32	30000.0	0.15625	0.06
20260869	1925000.0	0.56	32	50000.0	1.0	0.4
20260869	1925000.0	0.56	32	100000.0	1.0	0.4
20260869	1975000.0	0.46	21	10000.0	0.0	0.01
20260869	1975000.0	0.46	21	20000.0	0.0	0.01
20260869	1975000.0	0.46	21	30000.0	0.14285714285714285	0.07
20260869	1975000.0	0.46	21	50000.0	1.0	0.34
20260869	1975000.0	0.46	21	100000.0	1.0	0.34
20260869	2025000.0	0.46	20	10000.0	0.0	0.02
20260869	2025000.0	0.46	20	20000.0	0.0	0.03
20260869	2025000.0	0.46	20	30000.0	0.1	0.05
20260869	2025000.0	0.46	20	50000.0	1.0	0.29
20260869	2025000.0	0.46	20	100000.0	1.0	0.29
20260869	2075000.0	0.47	27	10000.0	0.037037037037037035	0.02
20260869	2075000.0	0.47	27	20000.0	0.037037037037037035	0.03
20260869	2075000.0	0.47	27	30000.0	0.14814814814814814	0.08
20260869	2075000.0	0.47	27	50000.0	1.0	0.37
20260869	2075000.0	0.47	27	100000.0	1.0	0.39
20260869	2125000.0	0.395	18	10000.0	0.05555555555555555	0.02
20260869	2125000.0	0.395	18	20000.0	0.05555555555555555	0.03
20260869	2125000.0	0.395	18	30000.0	0.2777777777777778	0.09
