key,position_bp,af,decoded_mass_T50000
onset50000/rep0014,3190000,0.0,0.0
onset50000/rep0014,3200000,0.0,0.0
onset50000/rep0014,3210000,0.0,0.0
onset50000/rep0014,3220000,0.0,0.0
onset50000/rep0014,3230000,0.0,0.0
onset50000/rep0014,3240000,0.0,0.0
onset50000/rep0014,3250000,0.0,0.0
onset50000/rep0014,3260000,0.0,0.0
onset50000/rep0014,3270000,0.0,0.0
onset50000/rep0014,3280000,0.0,0.0
onset50000/rep0014,3290000,0.0,0.0
onset50000/rep0014,3300000,0.0,0.0
onset50000/rep0014,3310000,0.0,0.0
onset50000/rep0014,3320000,0.0,0.0
onset50000/rep0014,3330000,0.0,0.0
onset50000/rep0014,3340000,0.0,0.0
onset50000/rep0014,3350000,0.0,0.0
onset50000/rep0014,3360000,0.0,0.0
onset50000/rep0014,3370000,0.0,0.0
onset50000/rep0014,3380000,0.0,0.0
onset50000/rep0014,3390000,0.0,0.0
onset50000/rep0014,3400000,0.0,0.0
onset50000/rep0014,3410000,0.0,0.0
onset50000/rep0014,3420000,0.0,0.0
onset50000/rep0014,3430000,0.0,0.0
onset50000/rep0014,3440000,0.0,0.0
onset50000/rep0014,3450000,0.0,0.0
onset50000/rep0014,3460000,0.0,0.0
onset50000/rep0014,3470000,0.0,0.0
onset50000/rep0014,3480000,0.0,0.0
onset50000/rep0014,3490000,0.0,0.0
onset50000/rep0014,3500000,0.0,0.0
onset50000/rep0014,3510000,0.0,0.0
onset50000/rep0014,3520000,0.0,0.0
onset50000/rep0014,3530000,0.0,0.0
onset50000/rep0014,3540000,0.0,0.0
onset50000/rep0014,3550000,0.0,0.0
onset50000/rep0014,3560000,0.0,0.0
onset50000/rep0014,3570000,0.0,0.0
onset50000/rep0014,3580000,0.0,0.0
onset50000/rep0014,3590000,0.0,0.0
onset50000/rep0014,3600000,0.0,0.0
onset50000/rep0014,3610000,0.0,0.0
onset50000/rep0014,3620000,0.0,0.0
onset50000/rep0014,3630000,0.0,0.0
onset50000/rep0014,3640000,0.0,0.0
onset50000/rep0014,3650000,0.0,0.0
onset50000/rep0014,3660000,0.0,0.0
onset50000/rep0014,3670000,0.0,0.0
onset50000/rep0014,3680000,0.0,0.0
onset50000/rep0014,3690000,0.0,0.0
onset50000/rep0014,3700000,0.0,0.0
onset50000/rep0014,3710000,0.0,0.0
onset50000/rep0014,3720000,0.0,0.0
onset50000/rep0014,3730000,0.0,0.0
onset50000/rep0014,3740000,0.0,0.0
onset50000/rep0014,3750000,0.0,0.0
onset50000/rep0014,3760000,0.0,0.0
onset50000/rep0014,3770000,0.0,0.0
onset50000/rep0014,3780000,0.0,0.0
onset50000/rep0014,3790000,0.0,0.0
onset50000/rep0014,3800000,0.0,0.0
onset50000/rep0014,3810000,0.0,0.0
onset50000/rep0014,3820000,0.0,0.0
onset50000/rep0014,3830000,0.0,0.0
onset50000/rep0014,3840000,0.0,0.0
onset50000/rep0014,3850000,0.0,0.0
onset50000/rep0014,3860000,0.0,0.0
onset50000/rep0014,3870000,0.0,0.0
onset50000/rep0014,3880000,0.0,0.0
onset50000/rep0014,3890000,0.0,0.0
onset50000/rep0014,3900000,0.0,0.0
onset50000/rep0014,3910000,0.0,0.0
onset50000/rep0014,3920000,0.0,0.0
onset50000/rep0014,3930000,0.0,0.0
onset50000/rep0014,3940000,0.0,0.0
onset50000/rep0014,3950000,0.0,0.0
onset50000/rep0014,3960000,0.0,0.0
onset50000/rep0014,3970000,0.0,0.0
onset50000/rep0014,3980000,0.0,0.0
onset50000/rep0014,3990000,0.0,0.0
onset50000/rep0014,4000000,0.0,0.0
onset50000/rep0014,4010000,0.0,0.0
onset50000/rep0014,4020000,0.0,0.0
onset50000/rep0014,4030000,0.0,0.0
onset50000/rep0014,4040000,0.0,0.0
onset50000/rep0014,4050000,0.0,0.0
onset50000/rep0014,4060000,0.0,0.0
onset50000/rep0014,4070000,0.0,0.0
onset50000/rep0014,4080000,0.0,0.0
onset50000/rep0014,4090000,0.0,0.0
onset50000/rep0014,4100000,0.0,0.0
onset50000/rep0014,4110000,0.0,0.0
onset50000/rep0014,4120000,0.0,0.0
onset50000/rep0014,4130000,0.0,0.0
onset50000/rep0014,4140000,0.0,0.0
onset50000/rep0014,4150000,0.0,0.0
onset50000/rep0014,4160000,0.0,0.0
onset50000/rep0014,4170000,0.0,0.0
onset50000/rep0014,4180000,0.0,0.0
onset50000/rep0014,4190000,0.0,0.0
onset50000/rep0014,4200000,0.0,0.0
onset50000/rep0014,4210000,0.0,0.0
onset50000/rep0014,4220000,0.0,0.0
onset50000/rep0014,4230000,0.0,0.0
onset50000/rep0014,4240000,0.0,0.0
onset50000/rep0014,4250000,0.0,0.0
onset50000/rep0014,4260000,0.0,0.0
onset50000/rep0014,4270000,0.0,0.0
onset50000/rep0014,4280000,0.0,0.0
onset50000/rep0014,4290000,0.0,0.0
onset50000/rep0014,4300000,0.0,0.0
onset50000/rep0014,4310000,0.0,0.0
onset50000/rep0014,4320000,0.0,0.0
onset50000/rep0014,4330000,0.0,0.0
onset50000/rep0014,4340000,0.0,0.0
onset50000/rep0014,4350000,0.0,0.0
onset50000/rep0014,4360000,0.0,0.0
onset50000/rep0014,4370000,0.0,0.0
onset50000/rep0014,4380000,0.0,0.0
onset50000/rep0014,4390000,0.0,0.0
onset50000/rep0014,4400000,0.0,0.0
onset50000/rep0014,4410000,0.0,0.0
onset50000/rep0014,4420000,0.0,0.0
onset50000/rep0014,4430000,0.0,0.0
onset50000/rep0014,4440000,0.0,0.0
onset50000/rep0014,4450000,0.0,0.0
onset50000/rep0014,4460000,0.0,0.0
onset50000/rep0014,4470000,0.0,0.0
onset50000/rep0014,4480000,0.0,0.0
onset50000/rep0014,4490000,0.0,0.0
onset50000/rep0014,4500000,0.0,0.0
onset50000/rep0014,4510000,0.0,0.0
onset50000/rep0014,4520000,0.0,0.0
onset50000/rep0014,4530000,0.0,0.0
onset50000/rep0014,4540000,0.0,0.0
onset50000/rep0014,4550000,0.0,0.0
onset50000/rep0014,4560000,0.0,0.0
onset50000/rep0014,4570000,0.0,0.0
onset50000/rep0014,4580000,0.0,0.0
onset50000/rep0014,4590000,0.0,0.0
onset50000/rep0014,4600000,0.0,0.0
onset50000/rep0014,4610000,0.0,0.0
onset50000/rep0014,4620000,0.0,0.0
onset50000/rep0014,4630000,0.0,0.0
onset50000/rep0014,4640000,0.0,0.0
onset50000/rep0014,4650000,0.0,0.0
onset50000/rep0014,4660000,0.0,0.0
onset50000/rep0014,4670000,0.0,0.0
onset50000/rep0014,4680000,0.0,0.0
onset50000/rep0014,4690000,0.0,0.0
onset50000/rep0014,4700000,0.0,0.0
onset50000/rep0014,4710000,0.0,0.0
onset50000/rep0014,4720000,0.0,0.0
onset50000/rep0014,4730000,0.0,0.0
onset50000/rep0014,4740000,0.0,0.0
onset50000/rep0014,4750000,0.0,0.0
onset50000/rep0014,4760000,0.0,0.0
onset50000/rep0014,4770000,0.0,0.0
onset50000/rep0014,4780000,0.0,0.0
onset50000/rep0014,4790000,0.0,0.0
onset50000/rep0014,4800000,0.0,0.0
onset50000/rep0014,4810000,0.0,0.0
onset50000/rep0014,4820000,0.0,0.0
onset50000/rep0014,4830000,0.0,0.0
onset50000/rep0014,4840000,0.0,0.0
onset50000/rep0014,4850000,0.0,0.0
onset50000/rep0014,4860000,0.0,0.0
onset50000/rep0014,4870000,0.0,0.0
onset50000/rep0014,4880000,0.0,0.0
onset50000/rep0014,4890000,0.0,0.0
onset50000/rep0014,4900000,0.44,0.1491
onset50000/rep0014,4910000,0.535,0.1773
onset50000/rep0014,4920000,0.5175,0.2396
onset50000/rep0014,4930000,0.52,0.2453
onset50000/rep0014,4940000,0.62,0.2327
onset50000/rep0014,4950000,0.6325,0.242
onset50000/rep0014,4960000,0.64,0.32
onset50000/rep0014,4970000,0.7125,0.4022
onset50000/rep0014,4980000,0.7275,0.4529
onset50000/rep0014,4990000,0.76,0.4706
onset50000/rep0014,5000000,0.8225,0.4919
onset50000/rep0014,5010000,0.915,0.5159
onset50000/rep0014,5020000,0.86,0.5018
onset50000/rep0014,5030000,0.865,0.4419
onset50000/rep0014,5040000,0.8625,0.4241
onset50000/rep0014,5050000,0.88,0.5727
onset50000/rep0014,5060000,0.875,0.5597
onset50000/rep0014,5070000,0.8825,0.5468
onset50000/rep0014,5080000,0.425,0.1604
onset50000/rep0014,5090000,0.425,0.1573
onset50000/rep0014,5100000,0.0,0.0
onset50000/rep0014,5110000,0.4275,0.1556
onset50000/rep0014,5120000,0.0,0.0
onset50000/rep0014,5130000,0.0,0.0
onset50000/rep0014,5140000,0.0,0.0
onset50000/rep0014,5150000,0.0,0.0
onset50000/rep0014,5160000,0.0,0.0
onset50000/rep0014,5170000,0.0,0.0
onset50000/rep0014,5180000,0.0,0.0
onset50000/rep0014,5190000,0.0,0.0
onset50000/rep0014,5200000,0.0,0.0
onset50000/rep0014,5210000,0.0,0.0
onset50000/rep0014,5220000,0.0,0.0
onset50000/rep0014,5230000,0.0,0.0
onset50000/rep0014,5240000,0.0,0.0
onset50000/rep0014,5250000,0.0,0.0
onset50000/rep0014,5260000,0.0,0.0
onset50000/rep0014,5270000,0.0,0.0
onset50000/rep0014,5280000,0.0,0.0
onset50000/rep0014,5290000,0.0,0.0
onset50000/rep0014,5300000,0.0,0.0
onset50000/rep0014,5310000,0.0,0.0
onset50000/rep0014,5320000,0.0,0.0
onset50000/rep0014,5330000,0.0,0.0
onset50000/rep0014,5340000,0.0,0.0
onset50000/rep0014,5350000,0.0,0.0
onset50000/rep0014,5360000,0.0,0.0
onset50000/rep0014,5370000,0.0,0.0
onset50000/rep0014,5380000,0.0,0.0
onset50000/rep0014,5390000,0.0,0.0
onset50000/rep0014,5400000,0.0,0.0
onset50000/rep0014,5410000,0.0,0.0
onset50000/rep0014,5420000,0.0,0.0
onset50000/rep0014,5430000,0.0,0.0
onset50000/rep0014,5440000,0.0,0.0
onset50000/rep0014,5450000,0.0,0.0
onset50000/rep0014,5460000,0.0,0.0
onset50000/rep0014,5470000,0.0,0.0
onset50000/rep0014,5480000,0.0,0.0
onset50000/rep0014,5490000,0.0,0.0
onset50000/rep0014,5500000,0.0,0.0
onset50000/rep0014,5510000,0.0,0.0
onset50000/rep0014,5520000,0.0,0.0
onset50000/rep0014,5530000,0.0,0.0
onset50000/rep0014,5540000,0.0,0.0
onset50000/rep0014,5550000,0.0,0.0
onset50000/rep0014,5560000,0.0,0.0
onset50000/rep0014,5570000,0.0,0.0
onset50000/rep0014,5580000,0.0,0.0
onset50000/rep0014,5590000,0.0,0.0
onset50000/rep0014,5600000,0.0,0.0
onset50000/rep0014,5610000,0.0,0.0
onset50000/rep0014,5620000,0.0,0.0
onset50000/rep0014,5630000,0.0,0.0
onset50000/rep0014,5640000,0.0,0.0
onset50000/rep0014,5650000,0.0,0.0
onset50000/rep0014,5660000,0.0,0.0
onset50000/rep0014,5670000,0.0,0.0
onset50000/rep0014,5680000,0.0,0.0
onset50000/rep0014,5690000,0.0,0.0
onset50000/rep0014,5700000,0.0,0.0
onset50000/rep0014,5710000,0.0,0.0
onset50000/rep0014,5720000,0.0,0.0
onset50000/rep0014,5730000,0.0,0.0
onset50000/rep0014,5740000,0.0,0.0
onset50000/rep0014,5750000,0.0,0.0
onset50000/rep0014,5760000,0.0,0.0
onset50000/rep0014,5770000,0.0,0.0
onset50000/rep0014,5780000,0.0,0.0
onset50000/rep0014,5790000,0.0,0.0
onset50000/rep0014,5800000,0.0,0.0
onset50000/rep0014,5810000,0.0,0.0
onset50000/rep0014,5820000,0.0,0.0
onset50000/rep0014,5830000,0.0,0.0
onset50000/rep0014,5840000,0.0,0.0
onset50000/rep0014,5850000,0.0,0.0
onset50000/rep0014,5860000,0.0,0.0
onset50000/rep0014,5870000,0.0,0.0
onset50000/rep0014,5880000,0.0,0.0
onset50000/rep0014,5890000,0.0,0.0
onset50000/rep0014,5900000,0.0,0.0
onset50000/rep0014,5910000,0.0,0.0
onset50000/rep0014,5920000,0.0,0.0
onset50000/rep0014,5930000,0.0,0.0
onset50000/rep0014,5940000,0.0,0.0
onset50000/rep0014,5950000,0.0,0.0
onset50000/rep0014,5960000,0.0,0.0
onset50000/rep0014,5970000,0.0,0.0
onset50000/rep0014,5980000,0.0,0.0
onset50000/rep0014,5990000,0.0,0.0
onset50000/rep0014,6000000,0.0,0.0
onset50000/rep0014,6010000,0.0,0.0
onset50000/rep0014,6020000,0.0,0.0
onset50000/rep0014,6030000,0.0,0.0
onset50000/rep0014,6040000,0.0,0.0
onset50000/rep0014,6050000,0.0,0.0
onset50000/rep0014,6060000,0.0,0.0
onset50000/rep0014,6070000,0.0,0.0
onset50000/rep0014,6080000,0.0,0.0
onset50000/rep0014,6090000,0.0,0.0
onset50000/rep0014,6100000,0.0,0.0
onset50000/rep0014,6110000,0.0,0.0
onset50000/rep0014,6120000,0.0,0.0
onset50000/rep0014,6130000,0.0,0.0
onset50000/rep0014,6140000,0.0,0.0
onset50000/rep0014,6150000,0.0,0.0
onset50000/rep0014,6160000,0.0,0.0
onset50000/rep0014,6170000,0.0,0.0
onset50000/rep0014,6180000,0.0,0.0
onset50000/rep0014,6190000,0.0,0.0
onset50000/rep0014,6200000,0.0,0.0
onset50000/rep0014,6210000,0.0,0.0
onset50000/rep0014,6220000,0.0,0.0
onset50000/rep0014,6230000,0.0,0.0
onset50000/rep0014,6240000,0.0,0.0
onset50000/rep0014,6250000,0.0,0.0
onset50000/rep0014,6260000,0.0,0.0
onset50000/rep0014,6270000,0.0,0.0
onset50000/rep0014,6280000,0.0,0.0
onset50000/rep0014,6290000,0.0,0.0
onset50000/rep0014,6300000,0.0,0.0
onset50000/rep0014,6310000,0.0,0.0
onset50000/rep0014,6320000,0.0,0.0
onset50000/rep0014,6330000,0.0,0.0
onset50000/rep0014,6340000,0.0,0.0
onset50000/rep0014,6350000,0.0,0.0
onset50000/rep0014,6360000,0.0,0.0
onset50000/rep0014,6370000,0.0,0.0
onset50000/rep0014,6380000,0.0,0.0
onset50000/rep0014,6390000,0.0,0.0
onset50000/rep0014,6400000,0.0,0.0
onset50000/rep0014,6410000,0.0,0.0
onset50000/rep0014,6420000,0.0,0.0
onset50000/rep0014,6430000,0.0,0.0
onset50000/rep0014,6440000,0.0,0.0
onset50000/rep0014,6450000,0.0,0.0
onset50000/rep0014,6460000,0.0,0.0
onset50000/rep0014,6470000,0.0,0.0
onset50000/rep0014,6480000,0.0,0.0
onset50000/rep0014,6490000,0.0,0.0
onset50000/rep0014,6500000,0.0,0.0
onset50000/rep0014,6510000,0.0,0.0
onset50000/rep0014,6520000,0.0,0.0
onset50000/rep0014,6530000,0.0,0.0
onset50000/rep0014,6540000,0.0,0.0
onset50000/rep0014,6550000,0.0,0.0
onset50000/rep0014,6560000,0.0,0.0
onset50000/rep0014,6570000,0.0,0.0
onset50000/rep0014,6580000,0.0,0.0
onset50000/rep0014,6590000,0.0,0.0
onset50000/rep0014,6600000,0.0,0.0
onset50000/rep0014,6610000,0.0,0.0
onset50000/rep0014,6620000,0.0,0.0
onset50000/rep0014,6630000,0.0,0.0
onset50000/rep0014,6640000,0.0,0.0
onset50000/rep0014,6650000,0.0,0.0
onset50000/rep0014,6660000,0.0,0.0
onset50000/rep0014,6670000,0.0,0.0
onset50000/rep0014,6680000,0.0,0.0
onset50000/rep0014,6690000,0.0,0.0
onset50000/rep0014,6700000,0.0,0.0
onset50000/rep0014,6710000,0.0,0.0
onset50000/rep0014,6720000,0.0,0.0
onset50000/rep0014,6730000,0.0,0.0
onset50000/rep0014,6740000,0.0,0.0
onset50000/rep0014,6750000,0.0,0.0
onset50000/rep0014,6760000,0.0,0.0
onset50000/rep0014,6770000,0.0,0.0
onset50000/rep0014,6780000,0.0,0.0
onset50000/rep0014,6790000,0.0,0.0
onset50000/rep0014,6800000,0.0,0.0
onset50000/rep0014,6810000,0.0,0.0
onset50000/rep0014,6820000,0.0,0.0
onset50000/rep0014,6830000,0.0,0.0
onset50000/rep0014,6840000,0.0,0.0
onset50000/rep0014,6850000,0.0,0.0
onset50000/rep0014,6860000,0.0,0.0
onset50000/rep0014,6870000,0.0,0.0
onset50000/rep0014,6880000,0.0,0.0
onset50000/rep0014,6890000,0.0,0.0
onset50000/rep0014,6900000,0.0,0.0
onset50000/rep0014,6910000,0.0,0.0
onset50000/rep0014,6920000,0.0,0.0
onset50000/rep0014,6930000,0.0,0.0
onset50000/rep0014,6940000,0.0,0.0
onset50000/rep0014,6950000,0.0,0.0
onset50000/rep0014,6960000,0.0,0.0
onset50000/rep0014,6970000,0.0,0.0
onset50000/rep0014,6980000,0.0,0.0
onset50000/rep0014,6990000,0.0,0.0
onset50000/rep0014,7000000,0.0,0.0
onset50000/rep0014,7010000,0.0,0.0
onset50000/rep0014,7020000,0.0,0.0
onset50000/rep0014,7030000,0.0,0.0
onset50000/rep0014,7040000,0.0,0.0
onset50000/rep0014,7050000,0.0,0.0
onset50000/rep0014,7060000,0.0,0.0
onset50000/rep0014,7070000,0.0,0.0
onset50000/rep0014,7080000,0.0,0.0
onset50000/rep0014,7090000,0.0,0.0
onset50000/rep0014,7100000,0.0,0.0
onset50000/rep0014,7110000,0.0,0.0
onset50000/rep0014,7120000,0.0,0.0
onset50000/rep0014,7130000,0.0,0.0
onset50000/rep0014,7140000,0.0,0.0
onset50000/rep0014,7150000,0.0,0.0
onset50000/rep0014,7160000,0.0,0.0
onset50000/rep0014,7170000,0.0,0.0
onset50000/rep0014,7180000,0.0,0.0
onset50000/rep0014,7190000,0.0,0.0
onset50000/rep0014,7200000,0.0,0.0
onset50000/rep0014,7210000,0.0,0.0
onset50000/rep0014,7220000,0.0,0.0
onset50000/rep0014,7230000,0.0,0.0
onset50000/rep0014,7240000,0.0,0.0
onset50000/rep0014,7250000,0.0,0.0
onset50000/rep0014,7260000,0.0,0.0
onset50000/rep0014,7270000,0.0,0.0
onset50000/rep0014,7280000,0.0,0.0
onset50000/rep0014,7290000,0.0,0.0
onset50000/rep0014,7300000,0.0,0.0
onset50000/rep0014,7310000,0.0,0.0
onset50000/rep0014,7320000,0.0,0.0
onset50000/rep0014,7330000,0.0,0.0
onset50000/rep0014,7340000,0.0,0.0
onset50000/rep0014,7350000,0.0,0.0
onset50000/rep0014,7360000,0.0,0.0
onset50000/rep0014,7370000,0.0,0.0
onset50000/rep0014,7380000,0.0,0.0
onset50000/rep0014,7390000,0.0,0.0
onset50000/rep0014,7400000,0.0,0.0
onset50000/rep0014,7410000,0.0,0.0
onset50000/rep0014,7420000,0.0,0.0
onset50000/rep0014,7430000,0.0,0.0
onset50000/rep0014,7440000,0.0,0.0
onset50000/rep0014,7450000,0.0,0.0
onset50000/rep0014,7460000,0.0,0.0
onset50000/rep0014,7470000,0.0,0.0
onset50000/rep0014,7480000,0.0,0.0
onset50000/rep0014,7490000,0.0,0.0
onset50000/rep0014,7500000,0.0,0.0
onset50000/rep0014,7510000,0.0,0.0
onset50000/rep0014,7520000,0.0,0.0
onset50000/rep0014,7530000,0.0,0.0
onset50000/rep0014,7540000,0.0,0.0
onset50000/rep0014,7550000,0.0,0.0
onset50000/rep0014,7560000,0.0,0.0
onset50000/rep0014,7570000,0.0,0.0
onset50000/rep0014,7580000,0.0,0.0
onset50000/rep0014,7590000,0.0,0.0
onset50000/rep0014,7600000,0.0,0.0
onset50000/rep0014,7610000,0.0,0.0
onset50000/rep0014,7620000,0.0,0.0
onset50000/rep0014,7630000,0.0,0.0
onset50000/rep0014,7640000,0.0,0.0
onset50000/rep0014,7650000,0.0,0.0
onset50000/rep0014,7660000,0.0,0.0
onset50000/rep0014,7670000,0.0,0.0
onset50000/rep0014,7680000,0.0,0.0
onset50000/rep0014,7690000,0.0,0.0
onset50000/rep0014,7700000,0.0,0.0
onset50000/rep0014,7710000,0.0,0.0
onset50000/rep0014,7720000,0.0,0.0
onset50000/rep0014,7730000,0.0,0.0
onset50000/rep0014,7740000,0.0,0.0
onset50000/rep0014,7750000,0.0,0.0
onset50000/rep0014,7760000,0.0,0.0
onset50000/rep0014,7770000,0.0,0.0
onset50000/rep0014,7780000,0.0,0.0
onset50000/rep0014,7790000,0.0,0.0
onset50000/rep0014,7800000,0.0,0.0
onset50000/rep0014,7810000,0.0,0.0
onset50000/rep0014,7820000,0.0,0.0
onset50000/rep0014,7830000,0.0,0.0
onset50000/rep0014,7840000,0.0,0.0
onset50000/rep0014,7850000,0.0,0.0
onset50000/rep0014,7860000,0.0,0.0
onset50000/rep0014,7870000,0.0,0.0
onset50000/rep0014,7880000,0.0,0.0
onset50000/rep0014,7890000,0.0,0.0
onset50000/rep0014,7900000,0.0,0.0
onset50000/rep0014,7910000,0.0,0.0
onset50000/rep0014,7920000,0.0,0.0
onset50000/rep0014,7930000,0.0,0.0
onset50000/rep0014,7940000,0.0,0.0
onset50000/rep0014,7950000,0.0,0.0
onset50000/rep0014,7960000,0.0,0.0
onset50000/rep0014,7970000,0.0,0.0
onset50000/rep0014,7980000,0.0,0.0
onset50000/rep0014,7990000,0.0,0.0
onset50000/rep0014,8000000,0.0,0.0
onset50000/rep0014,8010000,0.0,0.0
onset50000/rep0014,8020000,0.0,0.0
onset50000/rep0014,8030000,0.0,0.0
onset50000/rep0014,8040000,0.0,0.0
onset50000/rep0014,8050000,0.0,0.0
onset50000/rep0014,8060000,0.0,0.0
onset50000/rep0014,8070000,0.0,0.0
onset50000/rep0014,8080000,0.0,0.0
onset50000/rep0014,8090000,0.0,0.0
onset50000/rep0014,8100000,0.0,0.0
onset50000/rep0014,8110000,0.0,0.0
onset50000/rep0014,8120000,0.0,0.0
onset50000/rep0014,8130000,0.0,0.0
onset50000/rep0014,8140000,0.0,0.0
onset50000/rep0014,8150000,0.0,0.0
onset50000/rep0014,8160000,0.0,0.0
onset50000/rep0014,8170000,0.0,0.0
onset50000/rep0014,8180000,0.0,0.0
onset50000/rep0014,8190000,0.0,0.0
onset50000/rep0014,8200000,0.0,0.0
onset50000/rep0014,8210000,0.0,0.0
onset50000/rep0014,8220000,0.0,0.0
onset50000/rep0014,8230000,0.0,0.0
onset50000/rep0014,8240000,0.0,0.0
onset50000/rep0014,8250000,0.0,0.0
onset50000/rep0014,8260000,0.0,0.0
onset50000/rep0014,8270000,0.0,0.0
onset50000/rep0014,8280000,0.0,0.0
onset50000/rep0014,8290000,0.0,0.0
onset50000/rep0014,8300000,0.0,0.0
onset50000/rep0014,8310000,0.0,0.0
onset50000/rep0014,8320000,0.0,0.0
onset50000/rep0014,8330000,0.0,0.0
onset50000/rep0014,8340000,0.0,0.0
onset50000/rep0014,8350000,0.0,0.0
onset50000/rep0014,8360000,0.0,0.0
onset50000/rep0014,8370000,0.0,0.0
onset50000/rep0014,8380000,0.0,0.0
onset50000/rep0014,8390000,0.0,0.0
onset50000/rep0014,8400000,0.0,0.0
onset50000/rep0014,8410000,0.0,0.0
onset50000/rep0014,8420000,0.0,0.0
onset50000/rep0014,8430000,0.0,0.0
onset50000/rep0014,8440000,0.0,0.0
onset50000/rep0014,8450000,0.0,0.0
onset50000/rep0014,8460000,0.0,0.0
onset50000/rep0014,8470000,0.0,0.0
onset50000/rep0014,8480000,0.0,0.0
onset50000/rep0014,8490000,0.0,0.0
onset50000/rep0014,8500000,0.0,0.0
onset50000/rep0014,8510000,0.0,0.0
onset50000/rep0014,8520000,0.0,0.0
onset50000/rep0014,8530000,0.0,0.0
onset50000/rep0014,8540000,0.0,0.0
onset50000/rep0014,8550000,0.0,0.0
onset50000/rep0014,8560000,0.0,0.0
onset50000/rep0014,8570000,0.0,0.0
onset50000/rep0014,8580000,0.0,0.0
onset50000/rep0014,8590000,0.0,0.0
onset50000/rep0014,8600000,0.0,0.0
onset50000/rep0014,8610000,0.0,0.0
onset50000/rep0014,8620000,0.0,0.0
onset50000/rep0014,8630000,0.0,0.0
onset50000/rep0014,8640000,0.0,0.0
onset50000/rep0014,8650000,0.0,0.0
onset50000/rep0014,8660000,0.0,0.0
onset50000/rep0014,8670000,0.0,0.0
onset50000/rep0014,8680000,0.0,0.0
onset50000/rep0014,8690000,0.0,0.0
onset50000/rep0014,8700000,0.0,0.0
onset50000/rep0014,8710000,0.0,0.0
onset50000/rep0014,8720000,0.0,0.0
onset50000/rep0014,8730000,0.0,0.0
onset50000/rep0014,8740000,0.0,0.0
onset50000/rep0014,8750000,0.0,0.0
onset50000/rep0014,8760000,0.0,0.0
onset50000/rep0014,8770000,0.0,0.0
onset50000/rep0014,8780000,0.0,0.0
onset50000/rep0014,8790000,0.0,0.0
onset50000/rep0014,8800000,0.0,0.0
onset50000/rep0014,8810000,0.0,0.0
onset50000/rep0014,8820000,0.0,0.0
onset50000/rep0014,8830000,0.0,0.0
onset50000/rep0014,8840000,0.0,0.0
onset50000/rep0014,8850000,0.0,0.0
onset50000/rep0014,8860000,0.0,0.0
onset50000/rep0014,8870000,0.0,0.0
onset50000/rep0014,8880000,0.0,0.0
onset50000/rep0014,8890000,0.0,0.0
onset50000/rep0014,8900000,0.0,0.0
onset50000/rep0014,8910000,0.0,0.0
onset50000/rep0014,8920000,0.0,0.0
onset50000/rep0014,8930000,0.0,0.0
onset50000/rep0014,8940000,0.0,0.0
onset50000/rep0014,8950000,0.0,0.0
onset50000/rep0014,8960000,0.0,0.0
onset50000/rep0014,8970000,0.0,0.0
onset50000/rep0014,8980000,0.0,0.0
onset50000/rep0014,8990000,0.0,0.0
onset50000/rep0014,9000000,0.0,0.0
onset50000/rep0014,9010000,0.0,0.0
onset50000/rep0014,9020000,0.0,0.0
onset50000/rep0014,9030000,0.0,0.0
onset50000/rep0014,9040000,0.0,0.0
onset50000/rep0014,9050000,0.0,0.0
onset50000/rep0014,9060000,0.0,0.0
onset50000/rep0014,9070000,0.0,0.0
onset50000/rep0014,9080000,0.0,0.0
onset50000/rep0014,9090000,0.0,0.0
onset50000/rep0014,9100000,0.0,0.0
onset50000/rep0014,9110000,0.0,0.0
onset50000/rep0014,9120000,0.0,0.0
onset50000/rep0014,9130000,0.0,0.0
onset50000/rep0014,9140000,0.0,0.0
onset50000/rep0014,9150000,0.0,0.0
onset50000/rep0014,9160000,0.0,0.0
onset50000/rep0014,9170000,0.0,0.0
onset50000/rep0014,9180000,0.0,0.0
onset50000/rep0014,9190000,0.0,0.0
onset50000/rep0014,9200000,0.0,0.0
onset50000/rep0014,9210000,0.0,0.0
onset50000/rep0014,9220000,0.0,0.0
onset50000/rep0014,9230000,0.0,0.0
onset50000/rep0014,9240000,0.0,0.0
onset50000/rep0014,9250000,0.0,0.0
onset50000/rep0014,9260000,0.0,0.0
onset50000/rep0014,9270000,0.0,0.0
onset50000/rep0014,9280000,0.0,0.0
onset50000/rep0014,9290000,0.0,0.0
onset50000/rep0014,9300000,0.0,0.0
onset50000/rep0014,9310000,0.0,0.0
onset50000/rep0014,9320000,0.0,0.0
onset50000/rep0014,9330000,0.0,0.0
onset50000/rep0014,9340000,0.0,0.0
onset50000/rep0014,9350000,0.0,0.0
onset50000/rep0014,9360000,0.0,0.0
onset50000/rep0014,9370000,0.0,0.0
onset50000/rep0014,9380000,0.0,0.0
onset50000/rep0014,9390000,0.0,0.0
onset50000/rep0014,9400000,0.0,0.0
onset50000/rep0014,9410000,0.0,0.0
onset50000/rep0014,9420000,0.0,0.0
onset50000/rep0014,9430000,0.0,0.0
onset50000/rep0014,9440000,0.0,0.0
onset50000/rep0014,9450000,0.0,0.0
onset50000/rep0014,9460000,0.0,0.0
onset50000/rep0014,9470000,0.0,0.0
onset50000/rep0014,9480000,0.0,0.0
onset50000/rep0014,9490000,0.0,0.0
onset50000/rep0014,9500000,0.0,0.0
onset50000/rep0014,9510000,0.0,0.0
onset50000/rep0014,9520000,0.0,0.0
