seed	band_low	band_high	position	derived_frequency	n_hom	threshold_years	p_hom_derived	p_unconditional
20261100	0.65	0.75	5012166.0	0.67	48	30000.0	0.1875	0.09
20261100	0.65	0.75	5012166.0	0.67	48	50000.0	0.20833333333333334	0.12
20261100	0.65	0.75	5012166.0	0.67	48	100000.0	0.375	0.22
20261100	0.85	0.95	4986387.0	0.905	81	10000.0	0.0	0.0
20261100	0.85	0.95	4986387.0	0.905	81	20000.0	0.024691358024691357	0.02
20261100	0.85	0.95	4986387.0	0.905	81	30000.0	0.19753086419753085	0.16
20261100	0.85	0.95	4986387.0	0.905	81	50000.0	0.19753086419753085	0.16
20261100	0.85	0.95	4986387.0	0.905	81	100000.0	0.38271604938271603	0.31
20261102	0.45	0.55	4999597.0	0.47	18	10000.0	0.0	0.01
20261102	0.45	0.55	4999597.0	0.47	18	20000.0	0.1111111111111111	0.06
20261102	0.45	0.55	4999597.0	0.47	18	30000.0	0.1111111111111111	0.07
20261102	0.45	0.55	4999597.0	0.47	18	50000.0	0.5	0.18
20261102	0.45	0.55	4999597.0	0.47	18	100000.0	0.7777777777777778	0.24
20261102	0.65	0.75	4998628.0	0.66	41	10000.0	0.024390243902439025	0.01
20261102	0.65	0.75	4998628.0	0.66	41	20000.0	0.07317073170731707	0.06
20261102	0.65	0.75	4998628.0	0.66	41	30000.0	0.07317073170731707	0.08
20261102	0.65	0.75	4998628.0	0.66	41	50000.0	0.21951219512195122	0.18
20261102	0.65	0.75	4998628.0	0.66	41	100000.0	0.36585365853658536	0.24
20261102	0.85	0.95	4989897.0	0.885	79	10000.0	0.0	0.01
20261102	0.85	0.95	4989897.0	0.885	79	20000.0	0.06329113924050633	0.07
20261102	0.85	0.95	4989897.0	0.885	79	30000.0	0.12658227848101267	0.12
20261102	0.85	0.95	4989897.0	0.885	79	50000.0	0.31645569620253167	0.27
20261102	0.85	0.95	4989897.0	0.885	79	100000.0	0.3291139240506329	0.28
20261104	0.45	0.55	4976154.0	0.525	27	10000.0	0.0	0.0
20261104	0.45	0.55	4976154.0	0.525	27	20000.0	0.037037037037037035	0.01
20261104	0.45	0.55	4976154.0	0.525	27	30000.0	0.1111111111111111	0.05
20261104	0.45	0.55	4976154.0	0.525	27	50000.0	0.2962962962962963	0.18
20261104	0.45	0.55	4976154.0	0.525	27	100000.0	1.0	0.49
20261104	0.65	0.75	5018481.0	0.725	53	10000.0	0.0	0.0
20261104	0.65	0.75	5018481.0	0.725	53	20000.0	0.03773584905660377	0.02
20261104	0.65	0.75	5018481.0	0.725	53	30000.0	0.07547169811320754	0.06
20261104	0.65	0.75	5018481.0	0.725	53	50000.0	0.20754716981132076	0.19
20261104	0.65	0.75	5018481.0	0.725	53	100000.0	0.5849056603773585	0.39
20261104	0.85	0.95	4961663.0	0.91	82	10000.0	0.0	0.0
20261104	0.85	0.95	4961663.0	0.91	82	20000.0	0.024390243902439025	0.02
20261104	0.85	0.95	4961663.0	0.91	82	30000.0	0.07317073170731707	0.06
20261104	0.85	0.95	4961663.0	0.91	82	50000.0	0.21951219512195122	0.18
20261104	0.85	0.95	4961663.0	0.91	82	100000.0	0.5121951219512195	0.42
20261106	0.45	0.55	4999958.0	0.505	23	10000.0	0.043478260869565216	0.01
20261106	0.45	0.55	4999958.0	0.505	23	20000.0	0.17391304347826086	0.05
20261106	0.45	0.55	4999958.0	0.505	23	30000.0	0.21739130434782608	0.09
20261106	0.45	0.55	4999958.0	0.505	23	50000.0	0.30434782608695654	0.16
20261106	0.45	0.55	4999958.0	0.505	23	100000.0	1.0	0.32
20261106	0.65	0.75	5002065.0	0.7	48	10000.0	0.020833333333333332	0.01
20261106	0.65	0.75	5002065.0	0.7	48	20000.0	0.08333333333333333	0.05
20261106	0.65	0.75	5002065.0	0.7	48	30000.0	0.16666666666666666	0.09
20261106	0.65	0.75	5002065.0	0.7	48	50000.0	0.20833333333333334	0.16
20261106	0.65	0.75	5002065.0	0.7	48	100000.0	0.5416666666666666	0.32
20261106	0.85	0.95	4926710.0	0.92	84	10000.0	0.011904761904761904	0.01
20261106	0.85	0.95	4926710.0	0.92	84	20000.0	0.05952380952380952	0.05
20261106	0.85	0.95	4926710.0	0.92	84	30000.0	0.10714285714285714	0.09
20261106	0.85	0.95	4926710.0	0.92	84	50000.0	0.19047619047619047	0.16
20261106	0.85	0.95	4926710.0	0.92	84	100000.0	0.2857142857142857	0.24
20261108	0.25	0.35	4988644.0	0.28	12	10000.0	0.0	0.01
20261108	0.25	0.35	4988644.0	0.28	12	20000.0	0.0	0.04
20261108	0.25	0.35	4988644.0	0.28	12	30000.0	0.0	0.07
20261108	0.25	0.35	4988644.0	0.28	12	50000.0	0.6666666666666666	0.41
20261108	0.25	0.35	4988644.0	0.28	12	100000.0	1.0	0.45
20261108	0.45	0.55	4989958.0	0.485	27	10000.0	0.0	0.01
20261108	0.45	0.55	4989958.0	0.485	27	20000.0	0.07407407407407407	0.04
20261108	0.45	0.55	4989958.0	0.485	27	30000.0	0.14814814814814814	0.07
20261108	0.45	0.55	4989958.0	0.485	27	50000.0	1.0	0.41
20261108	0.45	0.55	4989958.0	0.485	27	100000.0	1.0	0.45
20261108	0.65	0.75	4981313.0	0.7	51	10000.0	0.0196078431372549	0.01
20261108	0.65	0.75	4981313.0	0.7	51	20000.0	0.0784313725490196	0.04
20261108	0.65	0.75	4981313.0	0.7	51	30000.0	0.11764705882352941	0.07
20261108	0.65	0.75	4981313.0	0.7	51	50000.0	0.6666666666666666	0.43
20261108	0.65	0.75	4981313.0	0.7	51	100000.0	0.6666666666666666	0.43
20261108	0.85	0.95	5006640.0	0.925	87	10000.0	0.0	0.01
20261108	0.85	0.95	5006640.0	0.925	87	20000.0	0.04597701149425287	0.05
20261108	0.85	0.95	5006640.0	0.925	87	30000.0	0.06896551724137931	0.07
20261108	0.85	0.95	5006640.0	0.925	87	50000.0	0.3218390804597701	0.3
20261108	0.85	0.95	5006640.0	0.925	87	100000.0	0.45977011494252873	0.42
20261110	0.45	0.55	4991412.0	0.46	23	10000.0	0.0	0.0
20261110	0.45	0.55	4991412.0	0.46	23	20000.0	0.08695652173913043	0.07
20261110	0.45	0.55	4991412.0	0.46	23	30000.0	0.17391304347826086	0.12
20261110	0.45	0.55	4991412.0	0.46	23	50000.0	0.34782608695652173	0.19
20261110	0.45	0.55	4991412.0	0.46	23	100000.0	1.0	0.37
20261110	0.65	0.75	5013532.0	0.665	45	10000.0	0.0	0.0
20261110	0.65	0.75	5013532.0	0.665	45	20000.0	0.1111111111111111	0.07
20261110	0.65	0.75	5013532.0	0.665	45	30000.0	0.2	0.11
20261110	0.65	0.75	5013532.0	0.665	45	50000.0	0.26666666666666666	0.15
20261110	0.65	0.75	5013532.0	0.665	45	100000.0	0.6	0.34
20261110	0.85	0.95	5000813.0	0.94	89	10000.0	0.0	0.0
20261110	0.85	0.95	5000813.0	0.94	89	20000.0	0.07865168539325842	0.08
20261110	0.85	0.95	5000813.0	0.94	89	30000.0	0.12359550561797752	0.12
20261110	0.85	0.95	5000813.0	0.94	89	50000.0	0.21348314606741572	0.2
20261110	0.85	0.95	5000813.0	0.94	89	100000.0	0.3258426966292135	0.3
20261112	0.45	0.55	4993251.0	0.495	23	10000.0	0.0	0.0
20261112	0.45	0.55	4993251.0	0.495	23	20000.0	0.13043478260869565	0.04
20261112	0.45	0.55	4993251.0	0.495	23	30000.0	0.2608695652173913	0.11
20261112	0.45	0.55	4993251.0	0.495	23	50000.0	0.4782608695652174	0.16
20261112	0.45	0.55	4993251.0	0.495	23	100000.0	1.0	0.33
20261112	0.65	0.75	4997236.0	0.66	44	10000.0	0.0	0.0
20261112	0.65	0.75	4997236.0	0.66	44	20000.0	0.06818181818181818	0.04
20261112	0.65	0.75	4997236.0	0.66	44	30000.0	0.20454545454545456	0.11
20261112	0.65	0.75	4997236.0	0.66	44	50000.0	0.2727272727272727	0.16
20261112	0.65	0.75	4997236.0	0.66	44	100000.0	0.4772727272727273	0.27
20261112	0.85	0.95	5005660.0	0.9	81	10000.0	0.0	0.0
20261112	0.85	0.95	5005660.0	0.9	81	20000.0	0.04938271604938271	0.04
20261112	0.85	0.95	5005660.0	0.9	81	30000.0	0.12345679012345678	0.11
20261112	0.85	0.95	5005660.0	0.9	81	50000.0	0.19753086419753085	0.17
20261112	0.85	0.95	5005660.0	0.9	81	100000.0	0.5308641975308642	0.44
20261114	0.45	0.55	5004591.0	0.53	27	10000.0	0.0	0.0
20261114	0.45	0.55	5004591.0	0.53	27	20000.0	0.0	0.01
20261114	0.45	0.55	5004591.0	0.53	27	30000.0	0.07407407407407407	0.06
20261114	0.45	0.55	5004591.0	0.53	27	50000.0	1.0	0.31
20261114	0.45	0.55	5004591.0	0.53	27	100000.0	1.0	0.42
20261114	0.65	0.75	5004100.0	0.655	43	10000.0	0.0	0.0
20261114	0.65	0.75	5004100.0	0.655	43	20000.0	0.0	0.01
20261114	0.65	0.75	5004100.0	0.655	43	30000.0	0.046511627906976744	0.06
20261114	0.65	0.75	5004100.0	0.655	43	50000.0	0.627906976744186	0.31
20261114	0.65	0.75	5004100.0	0.655	43	100000.0	0.6976744186046512	0.42
20261114	0.85	0.95	5008393.0	0.91	82	10000.0	0.0	0.0
20261114	0.85	0.95	5008393.0	0.91	82	20000.0	0.012195121951219513	0.01
20261114	0.85	0.95	5008393.0	0.91	82	30000.0	0.07317073170731707	0.06
20261114	0.85	0.95	5008393.0	0.91	82	50000.0	0.4024390243902439	0.33
20261114	0.85	0.95	5008393.0	0.91	82	100000.0	0.5365853658536586	0.44
20261116	0.45	0.55	5010579.0	0.49	23	10000.0	0.0	0.0
20261116	0.45	0.55	5010579.0	0.49	23	20000.0	0.08695652173913043	0.02
20261116	0.45	0.55	5010579.0	0.49	23	30000.0	0.13043478260869565	0.03
20261116	0.45	0.55	5010579.0	0.49	23	50000.0	0.43478260869565216	0.13
20261116	0.45	0.55	5010579.0	0.49	23	100000.0	1.0	0.33
20261116	0.65	0.75	5014779.0	0.69	47	10000.0	0.0	0.0
20261116	0.65	0.75	5014779.0	0.69	47	20000.0	0.0425531914893617	0.02
20261116	0.65	0.75	5014779.0	0.69	47	30000.0	0.0851063829787234	0.04
20261116	0.65	0.75	5014779.0	0.69	47	50000.0	0.2765957446808511	0.13
20261116	0.65	0.75	5014779.0	0.69	47	100000.0	0.5319148936170213	0.32
20261116	0.85	0.95	4964865.0	0.87	77	10000.0	0.0	0.0
20261116	0.85	0.95	4964865.0	0.87	77	20000.0	0.05194805194805195	0.06
20261116	0.85	0.95	4964865.0	0.87	77	30000.0	0.1038961038961039	0.1
20261116	0.85	0.95	4964865.0	0.87	77	50000.0	0.2857142857142857	0.24
20261116	0.85	0.95	4964865.0	0.87	77	100000.0	0.2857142857142857	0.25
20261118	0.25	0.35	5020885.0	0.325	11	10000.0	0.09090909090909091	0.02
20261118	0.25	0.35	5020885.0	0.325	11	20000.0	0.18181818181818182	0.04
20261118	0.25	0.35	5020885.0	0.325	11	30000.0	0.2727272727272727	0.07
20261118	0.25	0.35	5020885.0	0.325	11	50000.0	0.6363636363636364	0.19
20261118	0.25	0.35	5020885.0	0.325	11	100000.0	0.6363636363636364	0.2
20261118	0.45	0.55	4998981.0	0.485	24	10000.0	0.0	0.01
20261118	0.45	0.55	4998981.0	0.485	24	20000.0	0.041666666666666664	0.06
20261118	0.45	0.55	4998981.0	0.485	24	30000.0	0.125	0.1
20261118	0.45	0.55	4998981.0	0.485	24	50000.0	0.7916666666666666	0.27
20261118	0.45	0.55	4998981.0	0.485	24	100000.0	1.0	0.32
20261118	0.65	0.75	5021633.0	0.67	45	10000.0	0.022222222222222223	0.02
20261118	0.65	0.75	5021633.0	0.67	45	20000.0	0.044444444444444446	0.04
20261118	0.65	0.75	5021633.0	0.67	45	30000.0	0.08888888888888889	0.07
20261118	0.65	0.75	5021633.0	0.67	45	50000.0	0.26666666666666666	0.19
20261118	0.65	0.75	5021633.0	0.67	45	100000.0	0.26666666666666666	0.19
20261118	0.85	0.95	5013142.0	0.93	86	10000.0	0.011627906976744186	0.01
20261118	0.85	0.95	5013142.0	0.93	86	20000.0	0.06976744186046512	0.06
20261118	0.85	0.95	5013142.0	0.93	86	30000.0	0.11627906976744186	0.1
20261118	0.85	0.95	5013142.0	0.93	86	50000.0	0.26744186046511625	0.23
20261118	0.85	0.95	5013142.0	0.93	86	100000.0	0.29069767441860467	0.25
20261120	0.25	0.35	4996686.0	0.31	12	10000.0	0.08333333333333333	0.01
20261120	0.25	0.35	4996686.0	0.31	12	20000.0	0.16666666666666666	0.03
20261120	0.25	0.35	4996686.0	0.31	12	30000.0	0.4166666666666667	0.09
20261120	0.25	0.35	4996686.0	0.31	12	50000.0	0.75	0.22
20261120	0.25	0.35	4996686.0	0.31	12	100000.0	1.0	0.31
20261120	0.45	0.55	4992140.0	0.45	19	10000.0	0.0	0.01
20261120	0.45	0.55	4992140.0	0.45	19	20000.0	0.05263157894736842	0.03
20261120	0.45	0.55	4992140.0	0.45	19	30000.0	0.21052631578947367	0.09
20261120	0.45	0.55	4992140.0	0.45	19	50000.0	0.2631578947368421	0.2
20261120	0.45	0.55	4992140.0	0.45	19	100000.0	0.5789473684210527	0.29
20261120	0.65	0.75	5009026.0	0.745	54	10000.0	0.0	0.0
20261120	0.65	0.75	5009026.0	0.745	54	20000.0	0.037037037037037035	0.03
20261120	0.65	0.75	5009026.0	0.745	54	30000.0	0.1111111111111111	0.09
20261120	0.65	0.75	5009026.0	0.745	54	50000.0	0.4074074074074074	0.27
20261120	0.65	0.75	5009026.0	0.745	54	100000.0	0.42592592592592593	0.28
20261120	0.85	0.95	5000442.0	0.88	78	10000.0	0.0	0.0
20261120	0.85	0.95	5000442.0	0.88	78	20000.0	0.02564102564102564	0.03
20261120	0.85	0.95	5000442.0	0.88	78	30000.0	0.11538461538461539	0.1
20261120	0.85	0.95	5000442.0	0.88	78	50000.0	0.23076923076923078	0.2
20261120	0.85	0.95	5000442.0	0.88	78	100000.0	0.3333333333333333	0.28
20261122	0.45	0.55	4988616.0	0.545	31	10000.0	0.0	0.0
20261122	0.45	0.55	4988616.0	0.545	31	20000.0	0.16129032258064516	0.06
20261122	0.45	0.55	4988616.0	0.545	31	30000.0	0.25806451612903225	0.09
20261122	0.45	0.55	4988616.0	0.545	31	50000.0	0.3870967741935484	0.2
20261122	0.45	0.55	4988616.0	0.545	31	100000.0	0.45161290322580644	0.36
20261122	0.65	0.75	4927149.0	0.67	42	10000.0	0.0	0.0
20261122	0.65	0.75	4927149.0	0.67	42	20000.0	0.11904761904761904	0.06
20261122	0.65	0.75	4927149.0	0.67	42	30000.0	0.11904761904761904	0.06
20261122	0.65	0.75	4927149.0	0.67	42	50000.0	0.30952380952380953	0.16
20261122	0.65	0.75	4927149.0	0.67	42	100000.0	1.0	0.47
20261122	0.85	0.95	5013964.0	0.85	72	10000.0	0.0	0.0
20261122	0.85	0.95	5013964.0	0.85	72	20000.0	0.027777777777777776	0.03
20261122	0.85	0.95	5013964.0	0.85	72	30000.0	0.06944444444444445	0.06
20261122	0.85	0.95	5013964.0	0.85	72	50000.0	0.2361111111111111	0.18
20261122	0.85	0.95	5013964.0	0.85	72	100000.0	0.3611111111111111	0.28
20261124	0.25	0.35	5000236.0	0.325	11	10000.0	0.09090909090909091	0.01
20261124	0.25	0.35	5000236.0	0.325	11	20000.0	0.09090909090909091	0.04
20261124	0.25	0.35	5000236.0	0.325	11	30000.0	1.0	0.17
20261124	0.25	0.35	5000236.0	0.325	11	50000.0	1.0	0.18
20261124	0.25	0.35	5000236.0	0.325	11	100000.0	1.0	0.21
20261124	0.45	0.55	4999954.0	0.51	25	10000.0	0.04	0.01
20261124	0.45	0.55	4999954.0	0.51	25	20000.0	0.04	0.04
20261124	0.45	0.55	4999954.0	0.51	25	30000.0	0.44	0.17
20261124	0.45	0.55	4999954.0	0.51	25	50000.0	0.44	0.18
20261124	0.45	0.55	4999954.0	0.51	25	100000.0	0.44	0.21
20261124	0.65	0.75	5016901.0	0.65	42	10000.0	0.0	0.01
20261124	0.65	0.75	5016901.0	0.65	42	20000.0	0.09523809523809523	0.05
20261124	0.65	0.75	5016901.0	0.65	42	30000.0	0.19047619047619047	0.16
20261124	0.65	0.75	5016901.0	0.65	42	50000.0	0.2857142857142857	0.2
20261124	0.65	0.75	5016901.0	0.65	42	100000.0	0.30952380952380953	0.21
20261124	0.85	0.95	4992731.0	0.88	76	10000.0	0.0	0.0
20261124	0.85	0.95	4992731.0	0.88	76	20000.0	0.039473684210526314	0.03
20261124	0.85	0.95	4992731.0	0.88	76	30000.0	0.19736842105263158	0.15
20261124	0.85	0.95	4992731.0	0.88	76	50000.0	0.21052631578947367	0.16
20261124	0.85	0.95	4992731.0	0.88	76	100000.0	0.3026315789473684	0.23
20261126	0.45	0.55	4999059.0	0.485	22	10000.0	0.0	0.0
20261126	0.45	0.55	4999059.0	0.485	22	20000.0	0.045454545454545456	0.01
20261126	0.45	0.55	4999059.0	0.485	22	30000.0	0.13636363636363635	0.05
20261126	0.45	0.55	4999059.0	0.485	22	50000.0	0.4090909090909091	0.24
20261126	0.45	0.55	4999059.0	0.485	22	100000.0	0.4090909090909091	0.24
20261126	0.65	0.75	4985536.0	0.745	56	10000.0	0.0	0.0
20261126	0.65	0.75	4985536.0	0.745	56	20000.0	0.017857142857142856	0.01
20261126	0.65	0.75	4985536.0	0.745	56	30000.0	0.17857142857142858	0.11
20261126	0.65	0.75	4985536.0	0.745	56	50000.0	0.5357142857142857	0.31
20261126	0.65	0.75	4985536.0	0.745	56	100000.0	0.5357142857142857	0.31
20261126	0.85	0.95	5003549.0	0.88	79	10000.0	0.0	0.0
20261126	0.85	0.95	5003549.0	0.88	79	20000.0	0.012658227848101266	0.02
20261126	0.85	0.95	5003549.0	0.88	79	30000.0	0.0379746835443038	0.06
20261126	0.85	0.95	5003549.0	0.88	79	50000.0	0.24050632911392406	0.22
20261126	0.85	0.95	5003549.0	0.88	79	100000.0	0.24050632911392406	0.22
20261128	0.45	0.55	5000537.0	0.495	21	10000.0	0.0	0.0
20261128	0.45	0.55	5000537.0	0.495	21	20000.0	0.047619047619047616	0.01
20261128	0.45	0.55	5000537.0	0.495	21	30000.0	0.19047619047619047	0.05
20261128	0.45	0.55	5000537.0	0.495	21	50000.0	0.23809523809523808	0.08
20261128	0.45	0.55	5000537.0	0.495	21	100000.0	0.38095238095238093	0.2
20261128	0.65	0.75	5009829.0	0.675	46	10000.0	0.0	0.0
20261128	0.65	0.75	5009829.0	0.675	46	20000.0	0.021739130434782608	0.01
20261128	0.65	0.75	5009829.0	0.675	46	30000.0	0.043478260869565216	0.04
20261128	0.65	0.75	5009829.0	0.675	46	50000.0	0.10869565217391304	0.1
20261128	0.65	0.75	5009829.0	0.675	46	100000.0	0.30434782608695654	0.25
20261128	0.85	0.95	4962247.0	0.94	88	10000.0	0.0	0.0
20261128	0.85	0.95	4962247.0	0.94	88	20000.0	0.011363636363636364	0.01
20261128	0.85	0.95	4962247.0	0.94	88	30000.0	0.06818181818181818	0.06
20261128	0.85	0.95	4962247.0	0.94	88	50000.0	0.07954545454545454	0.07
20261128	0.85	0.95	4962247.0	0.94	88	100000.0	0.48863636363636365	0.43
20261130	0.45	0.55	4999605.0	0.505	29	10000.0	0.0	0.01
20261130	0.45	0.55	4999605.0	0.505	29	20000.0	0.0	0.03
20261130	0.45	0.55	4999605.0	0.505	29	30000.0	0.1724137931034483	0.14
20261130	0.45	0.55	4999605.0	0.505	29	50000.0	0.3103448275862069	0.33
20261130	0.45	0.55	4999605.0	0.505	29	100000.0	0.5172413793103449	0.39
20261130	0.65	0.75	4970499.0	0.65	43	10000.0	0.023255813953488372	0.01
20261130	0.65	0.75	4970499.0	0.65	43	20000.0	0.046511627906976744	0.04
20261130	0.65	0.75	4970499.0	0.65	43	30000.0	0.23255813953488372	0.12
20261130	0.65	0.75	4970499.0	0.65	43	50000.0	0.5116279069767442	0.26
20261130	0.65	0.75	4970499.0	0.65	43	100000.0	0.6046511627906976	0.39
20261130	0.85	0.95	5000164.0	0.945	89	10000.0	0.011235955056179775	0.01
20261130	0.85	0.95	5000164.0	0.945	89	20000.0	0.033707865168539325	0.03
20261130	0.85	0.95	5000164.0	0.945	89	30000.0	0.15730337078651685	0.14
20261130	0.85	0.95	5000164.0	0.945	89	50000.0	0.3707865168539326	0.33
20261130	0.85	0.95	5000164.0	0.945	89	100000.0	0.43820224719101125	0.39
20261132	0.45	0.55	5009261.0	0.545	30	10000.0	0.0	0.0
20261132	0.45	0.55	5009261.0	0.545	30	20000.0	0.03333333333333333	0.01
20261132	0.45	0.55	5009261.0	0.545	30	30000.0	0.13333333333333333	0.04
20261132	0.45	0.55	5009261.0	0.545	30	50000.0	0.5	0.2
20261132	0.45	0.55	5009261.0	0.545	30	100000.0	1.0	0.38
20261132	0.65	0.75	4998597.0	0.74	53	10000.0	0.0	0.01
20261132	0.65	0.75	4998597.0	0.74	53	20000.0	0.0	0.03
20261132	0.65	0.75	4998597.0	0.74	53	30000.0	0.03773584905660377	0.05
20261132	0.65	0.75	4998597.0	0.74	53	50000.0	0.2641509433962264	0.18
20261132	0.65	0.75	4998597.0	0.74	53	100000.0	0.32075471698113206	0.22
20261132	0.85	0.95	4952392.0	0.905	81	10000.0	0.012345679012345678	0.01
20261132	0.85	0.95	4952392.0	0.905	81	20000.0	0.012345679012345678	0.01
20261132	0.85	0.95	4952392.0	0.905	81	30000.0	0.024691358024691357	0.02
20261132	0.85	0.95	4952392.0	0.905	81	50000.0	0.08641975308641975	0.07
20261132	0.85	0.95	4952392.0	0.905	81	100000.0	0.13580246913580246	0.11
20261134	0.45	0.55	5011096.0	0.53	32	10000.0	0.03125	0.02
20261134	0.45	0.55	5011096.0	0.53	32	20000.0	0.15625	0.1
20261134	0.45	0.55	5011096.0	0.53	32	30000.0	0.34375	0.19
20261134	0.45	0.55	5011096.0	0.53	32	50000.0	0.375	0.2
20261134	0.45	0.55	5011096.0	0.53	32	100000.0	1.0	0.4
20261134	0.65	0.75	4999988.0	0.74	54	10000.0	0.018518518518518517	0.02
20261134	0.65	0.75	4999988.0	0.74	54	20000.0	0.12962962962962962	0.1
20261134	0.65	0.75	4999988.0	0.74	54	30000.0	0.25925925925925924	0.2
20261134	0.65	0.75	4999988.0	0.74	54	50000.0	0.2777777777777778	0.21
20261134	0.65	0.75	4999988.0	0.74	54	100000.0	0.6481481481481481	0.41
20261134	0.85	0.95	5006577.0	0.86	73	10000.0	0.0273972602739726	0.02
20261134	0.85	0.95	5006577.0	0.86	73	20000.0	0.1232876712328767	0.1
20261134	0.85	0.95	5006577.0	0.86	73	30000.0	0.2602739726027397	0.2
20261134	0.85	0.95	5006577.0	0.86	73	50000.0	0.273972602739726	0.21
20261134	0.85	0.95	5006577.0	0.86	73	100000.0	0.5616438356164384	0.42
20261136	0.45	0.55	4997475.0	0.51	28	10000.0	0.0	0.0
20261136	0.45	0.55	4997475.0	0.51	28	20000.0	0.17857142857142858	0.09
20261136	0.45	0.55	4997475.0	0.51	28	30000.0	0.25	0.13
20261136	0.45	0.55	4997475.0	0.51	28	50000.0	0.5	0.25
20261136	0.45	0.55	4997475.0	0.51	28	100000.0	1.0	0.54
20261136	0.65	0.75	4987128.0	0.735	54	10000.0	0.0	0.0
20261136	0.65	0.75	4987128.0	0.735	54	20000.0	0.09259259259259259	0.08
20261136	0.65	0.75	4987128.0	0.735	54	30000.0	0.12962962962962962	0.12
20261136	0.65	0.75	4987128.0	0.735	54	50000.0	0.2222222222222222	0.19
20261136	0.65	0.75	4987128.0	0.735	54	100000.0	0.5740740740740741	0.38
20261136	0.85	0.95	5008874.0	0.85	72	10000.0	0.0	0.0
20261136	0.85	0.95	5008874.0	0.85	72	20000.0	0.08333333333333333	0.08
20261136	0.85	0.95	5008874.0	0.85	72	30000.0	0.125	0.11
20261136	0.85	0.95	5008874.0	0.85	72	50000.0	0.2638888888888889	0.21
20261136	0.85	0.95	5008874.0	0.85	72	100000.0	0.4861111111111111	0.37
20261138	0.45	0.55	4970953.0	0.545	32	10000.0	0.0	0.0
20261138	0.45	0.55	4970953.0	0.545	32	20000.0	0.15625	0.07
20261138	0.45	0.55	4970953.0	0.545	32	30000.0	0.3125	0.14
20261138	0.45	0.55	4970953.0	0.545	32	50000.0	0.9375	0.36
20261138	0.45	0.55	4970953.0	0.545	32	100000.0	1.0	0.45
20261138	0.65	0.75	5020675.0	0.695	43	10000.0	0.0	0.0
20261138	0.65	0.75	5020675.0	0.695	43	20000.0	0.11627906976744186	0.05
20261138	0.65	0.75	5020675.0	0.695	43	30000.0	0.32558139534883723	0.14
20261138	0.65	0.75	5020675.0	0.695	43	50000.0	0.7209302325581395	0.31
20261138	0.65	0.75	5020675.0	0.695	43	100000.0	0.8372093023255814	0.4
20261138	0.85	0.95	4996628.0	0.925	85	10000.0	0.0	0.0
20261138	0.85	0.95	4996628.0	0.925	85	20000.0	0.07058823529411765	0.06
20261138	0.85	0.95	4996628.0	0.925	85	30000.0	0.16470588235294117	0.14
20261138	0.85	0.95	4996628.0	0.925	85	50000.0	0.4	0.34
20261138	0.85	0.95	4996628.0	0.925	85	100000.0	0.5058823529411764	0.43
20261140	0.45	0.55	5021392.0	0.495	27	10000.0	0.0	0.01
20261140	0.45	0.55	5021392.0	0.495	27	20000.0	0.07407407407407407	0.04
20261140	0.45	0.55	5021392.0	0.495	27	30000.0	0.37037037037037035	0.13
20261140	0.45	0.55	5021392.0	0.495	27	50000.0	0.4444444444444444	0.23
20261140	0.45	0.55	5021392.0	0.495	27	100000.0	0.7407407407407407	0.32
20261140	0.65	0.75	4997140.0	0.735	55	10000.0	0.01818181818181818	0.01
20261140	0.65	0.75	4997140.0	0.735	55	20000.0	0.05454545454545454	0.04
20261140	0.65	0.75	4997140.0	0.735	55	30000.0	0.10909090909090909	0.12
20261140	0.65	0.75	4997140.0	0.735	55	50000.0	0.2545454545454545	0.21
20261140	0.65	0.75	4997140.0	0.735	55	100000.0	0.509090909090909	0.36
20261140	0.85	0.95	5003582.0	0.935	87	10000.0	0.011494252873563218	0.01
20261140	0.85	0.95	5003582.0	0.935	87	20000.0	0.04597701149425287	0.04
20261140	0.85	0.95	5003582.0	0.935	87	30000.0	0.14942528735632185	0.13
20261140	0.85	0.95	5003582.0	0.935	87	50000.0	0.26436781609195403	0.23
20261140	0.85	0.95	5003582.0	0.935	87	100000.0	1.0	0.87
20261142	0.45	0.55	4917147.0	0.53	30	10000.0	0.0	0.0
20261142	0.45	0.55	4917147.0	0.53	30	20000.0	0.06666666666666667	0.03
20261142	0.45	0.55	4917147.0	0.53	30	30000.0	0.1	0.06
20261142	0.45	0.55	4917147.0	0.53	30	50000.0	0.2	0.14
20261142	0.45	0.55	4917147.0	0.53	30	100000.0	0.3	0.33
20261142	0.65	0.75	5002114.0	0.745	56	10000.0	0.0	0.0
20261142	0.65	0.75	5002114.0	0.745	56	20000.0	0.05357142857142857	0.04
20261142	0.65	0.75	5002114.0	0.745	56	30000.0	0.14285714285714285	0.1
20261142	0.65	0.75	5002114.0	0.745	56	50000.0	0.6071428571428571	0.41
20261142	0.65	0.75	5002114.0	0.745	56	100000.0	0.9642857142857143	0.61
20261142	0.85	0.95	4979227.0	0.94	88	10000.0	0.0	0.0
20261142	0.85	0.95	4979227.0	0.94	88	20000.0	0.03409090909090909	0.03
20261142	0.85	0.95	4979227.0	0.94	88	30000.0	0.06818181818181818	0.06
20261142	0.85	0.95	4979227.0	0.94	88	50000.0	0.3409090909090909	0.3
20261142	0.85	0.95	4979227.0	0.94	88	100000.0	0.5227272727272727	0.46
20261144	0.45	0.55	5004527.0	0.485	21	10000.0	0.047619047619047616	0.01
