position_0based	n_pairs	mean_p_tmrca_lt_threshold	mean_tmrca_generations	selection_coefficient	replicate
4999000.0	2000	0.0045	5678.310643783024	0.001	8
5000000.0	2000	0.0045	5702.077109079998	0.001	8
5001000.0	2000	0.0045	5763.0463537284895	0.001	8
5002000.0	2000	0.0045	5783.002567961345	0.001	8
5003000.0	2000	0.0045	5784.801369819232	0.001	8
5004000.0	2000	0.0045	5953.232236702414	0.001	8
5005000.0	2000	0.0045	5938.887901815533	0.001	8
5006000.0	2000	0.0045	5986.005019870725	0.001	8
5007000.0	2000	0.0045	6052.770548732998	0.001	8
5008000.0	2000	0.0045	6051.000477349184	0.001	8
5009000.0	2000	0.0045	6052.135409997028	0.001	8
5010000.0	2000	0.0045	6044.150440656527	0.001	8
5011000.0	2000	0.0045	5989.18466992522	0.001	8
5012000.0	2000	0.0045	5969.564355189414	0.001	8
5013000.0	2000	0.0045	5989.940309883901	0.001	8
5014000.0	2000	0.0045	6106.510764045032	0.001	8
5015000.0	2000	0.0045	5897.532551281817	0.001	8
5016000.0	2000	0.0045	12626.047484874169	0.001	8
5017000.0	2000	0.0045	6546.390408417114	0.001	8
5018000.0	2000	0.0045	9256.608437524013	0.001	8
5019000.0	2000	0.0045	7179.9227559141045	0.001	8
5020000.0	2000	0.0045	7059.307700261551	0.001	8
5021000.0	2000	0.0045	7080.176448774643	0.001	8
5022000.0	2000	0.0045	9670.313602627279	0.001	8
5023000.0	2000	0.0045	8850.708314185755	0.001	8
5024000.0	2000	0.0045	8846.446979159851	0.001	8
5025000.0	2000	0.0045	9410.997120197222	0.001	8
5026000.0	2000	0.005	20401.22796183396	0.001	8
5027000.0	2000	0.005	12227.592440998951	0.001	8
5028000.0	2000	0.005	12298.870820631173	0.001	8
5029000.0	2000	0.005	12319.135301106706	0.001	8
5030000.0	2000	0.005	12308.096949286004	0.001	8
5031000.0	2000	0.005	12684.657051741042	0.001	8
5032000.0	2000	0.0055	13492.70444262856	0.001	8
5033000.0	2000	0.0055	8714.47650567611	0.001	8
5034000.0	2000	0.0055	8729.609432598163	0.001	8
5035000.0	2000	0.0055	8721.12987066123	0.001	8
5036000.0	2000	0.0055	8711.994750683964	0.001	8
5037000.0	2000	0.0055	9627.262504155275	0.001	8
5038000.0	2000	0.0055	16444.95727716276	0.001	8
5039000.0	2000	0.0055	17360.655978486328	0.001	8
5040000.0	2000	0.0055	17446.070650644204	0.001	8
5041000.0	2000	0.0055	17074.049409683168	0.001	8
5042000.0	2000	0.0055	8515.022363674692	0.001	8
5043000.0	2000	0.0055	8600.53392065881	0.001	8
5044000.0	2000	0.0055	8600.53392065881	0.001	8
5045000.0	2000	0.0055	10221.807904702457	0.001	8
5046000.0	2000	0.0055	9809.548515343968	0.001	8
5047000.0	2000	0.0055	9134.453947577093	0.001	8
5048000.0	2000	0.0055	10644.461260663888	0.001	8
5049000.0	2000	0.0055	15735.574007056064	0.001	8
5050000.0	2000	0.0055	15746.245829790025	0.001	8
5100000.0	2000	0.0055	19148.29908285265	0.001	8
5150000.0	2000	0.0055	23560.68329532533	0.001	8
5200000.0	2000	0.0055	11464.147396300265	0.001	8
5250000.0	2000	0.0055	20154.542807392583	0.001	8
5300000.0	2000	0.0075	21658.215546636708	0.001	8
5350000.0	2000	0.009	11668.099853125039	0.001	8
5400000.0	2000	0.009	31706.6128180677	0.001	8
5450000.0	2000	0.0085	16524.500728034436	0.001	8
5500000.0	2000	0.0085	16814.350031099777	0.001	8
5550000.0	2000	0.01	12952.751230156238	0.001	8
5600000.0	2000	0.008	18241.51684775179	0.001	8
5650000.0	2000	0.008	32727.3489575035	0.001	8
5700000.0	2000	0.0085	20511.103545670696	0.001	8
5750000.0	2000	0.0065	12774.466170643955	0.001	8
5800000.0	2000	0.007	11296.167423164487	0.001	8
5850000.0	2000	0.008	7002.09704218933	0.001	8
5900000.0	2000	0.0075	16458.409014262965	0.001	8
5950000.0	2000	0.009	15907.479959244967	0.001	8
6000000.0	2000	0.008	14671.586656318184	0.001	8
6050000.0	2000	0.007	18126.02414252206	0.001	8
6100000.0	2000	0.0065	9972.87948944819	0.001	8
6150000.0	2000	0.007	18482.451560932757	0.001	8
6200000.0	2000	0.0075	16582.534666907057	0.001	8
6250000.0	2000	0.0075	13896.606543627966	0.001	8
6300000.0	2000	0.008	15034.013872959416	0.001	8
6350000.0	2000	0.0065	21524.70720220562	0.001	8
6400000.0	2000	0.007	28893.171042953873	0.001	8
6450000.0	2000	0.007	14951.718617912185	0.001	8
6500000.0	2000	0.007	10304.62689231918	0.001	8
6550000.0	2000	0.007	32343.429640897743	0.001	8
6600000.0	2000	0.008	21348.05949949612	0.001	8
6650000.0	2000	0.0085	14007.726727245985	0.001	8
6700000.0	2000	0.0075	17359.629749608524	0.001	8
6750000.0	2000	0.0075	16838.612567844644	0.001	8
6800000.0	2000	0.0075	30978.8397065138	0.001	8
6850000.0	2000	0.0085	15218.737736916604	0.001	8
6900000.0	2000	0.009	29422.112989008197	0.001	8
6950000.0	2000	0.0095	18358.027466987278	0.001	8
7000000.0	2000	0.0085	30237.129943278982	0.001	8
7050000.0	2000	0.0095	23178.218254524832	0.001	8
7100000.0	2000	0.009	35731.06021726521	0.001	8
7150000.0	2000	0.011	25814.62118231757	0.001	8
7200000.0	2000	0.011	13339.887827606608	0.001	8
7250000.0	2000	0.0105	43317.95284460756	0.001	8
7300000.0	2000	0.0105	20261.673023448922	0.001	8
7350000.0	2000	0.009	23812.594571361737	0.001	8
7400000.0	2000	0.01	21526.638703967525	0.001	8
7450000.0	2000	0.0095	11987.263375875253	0.001	8
7500000.0	2000	0.0095	14696.821276096713	0.001	8
7550000.0	2000	0.0105	9504.376559622619	0.001	8
7600000.0	2000	0.0115	23459.337223311097	0.001	8
7650000.0	2000	0.0115	19458.609579929696	0.001	8
7700000.0	2000	0.011	8201.311183419033	0.001	8
7750000.0	2000	0.01	15980.712350002575	0.001	8
7800000.0	2000	0.0105	14188.132937009836	0.001	8
7850000.0	2000	0.0115	11399.544562763958	0.001	8
7900000.0	2000	0.0095	16622.511419581926	0.001	8
7950000.0	2000	0.008	48789.46411092802	0.001	8
8000000.0	2000	0.0085	14253.317415622507	0.001	8
8050000.0	2000	0.009	50159.34677649329	0.001	8
8100000.0	2000	0.008	18275.509770076358	0.001	8
8150000.0	2000	0.0085	12193.269449649642	0.001	8
8200000.0	2000	0.0095	17128.885130309554	0.001	8
8250000.0	2000	0.01	16630.98577405432	0.001	8
8300000.0	2000	0.0115	9206.302222197519	0.001	8
8350000.0	2000	0.0115	19254.546107596925	0.001	8
8400000.0	2000	0.0115	8154.341154486625	0.001	8
8450000.0	2000	0.0085	13600.760774707138	0.001	8
8500000.0	2000	0.0085	13805.841194792938	0.001	8
8550000.0	2000	0.0095	20156.521298534994	0.001	8
8600000.0	2000	0.01	5020.492281346826	0.001	8
8650000.0	2000	0.011	27689.91587205281	0.001	8
8700000.0	2000	0.01	9629.621732703154	0.001	8
8750000.0	2000	0.012	12304.832643214628	0.001	8
8800000.0	2000	0.012	11902.63592026174	0.001	8
8850000.0	2000	0.011	10229.717311614017	0.001	8
8900000.0	2000	0.011	8886.06226686682	0.001	8
8950000.0	2000	0.011	25419.79257386184	0.001	8
9000000.0	2000	0.01	14082.755379058946	0.001	8
9050000.0	2000	0.01	11905.61025291568	0.001	8
9100000.0	2000	0.009	18376.894876587365	0.001	8
9150000.0	2000	0.0095	16564.72751338028	0.001	8
9200000.0	2000	0.009	27592.84236828215	0.001	8
9250000.0	2000	0.009	11350.197692138714	0.001	8
9300000.0	2000	0.0085	26901.585535358183	0.001	8
9350000.0	2000	0.009	20161.740897596534	0.001	8
9400000.0	2000	0.0095	20721.62977474647	0.001	8
9450000.0	2000	0.009	26454.895763756555	0.001	8
9500000.0	2000	0.009	13987.699995888692	0.001	8
9550000.0	2000	0.0095	13953.295494678128	0.001	8
9600000.0	2000	0.0095	17637.550508514643	0.001	8
9650000.0	2000	0.0085	16250.972477994777	0.001	8
9700000.0	2000	0.0085	18460.840424522437	0.001	8
9750000.0	2000	0.009	13525.737996337557	0.001	8
9800000.0	2000	0.0095	15159.81903408406	0.001	8
9850000.0	2000	0.009	14751.379436401516	0.001	8
9900000.0	2000	0.01	11288.457348013417	0.001	8
9950000.0	2000	0.01	19377.17704074429	0.001	8
0.0	2000	0.0075	16703.282207290264	0.001	9
50000.0	2000	0.0065	10493.110187517352	0.001	9
100000.0	2000	0.008	24891.586695771595	0.001	9
150000.0	2000	0.01	8546.939789680973	0.001	9
200000.0	2000	0.0095	9500.849984787408	0.001	9
250000.0	2000	0.0095	24662.732756966092	0.001	9
300000.0	2000	0.0095	19872.19206788622	0.001	9
350000.0	2000	0.01	15096.211909483969	0.001	9
400000.0	2000	0.0095	9140.656395860531	0.001	9
450000.0	2000	0.009	18976.745953839298	0.001	9
500000.0	2000	0.0085	10931.553351835071	0.001	9
550000.0	2000	0.0115	11090.792472648336	0.001	9
600000.0	2000	0.0125	20940.68604481905	0.001	9
650000.0	2000	0.0135	15369.130381854644	0.001	9
700000.0	2000	0.0125	19546.27258856453	0.001	9
750000.0	2000	0.013	15190.79068732843	0.001	9
800000.0	2000	0.014	28008.919067866816	0.001	9
850000.0	2000	0.0145	43250.45128890967	0.001	9
900000.0	2000	0.014	21008.488465246373	0.001	9
950000.0	2000	0.013	10258.369328977858	0.001	9
1000000.0	2000	0.014	11017.011227934101	0.001	9
1050000.0	2000	0.0135	16236.511928847123	0.001	9
1100000.0	2000	0.014	24635.19934507164	0.001	9
1150000.0	2000	0.014	17637.95613081624	0.001	9
1200000.0	2000	0.013	29745.965703092566	0.001	9
1250000.0	2000	0.0135	17447.718559513967	0.001	9
1300000.0	2000	0.014	22677.740926066796	0.001	9
1350000.0	2000	0.014	18926.305336374462	0.001	9
1400000.0	2000	0.014	14822.846073085253	0.001	9
1450000.0	2000	0.0135	33088.11765834371	0.001	9
1500000.0	2000	0.015	14580.32075442455	0.001	9
1550000.0	2000	0.012	10553.28370546477	0.001	9
1600000.0	2000	0.01	17312.64106396581	0.001	9
1650000.0	2000	0.0095	18697.678443621473	0.001	9
1700000.0	2000	0.0095	23273.7772218153	0.001	9
1750000.0	2000	0.0095	10594.913274623732	0.001	9
1800000.0	2000	0.01	16771.599821636	0.001	9
1850000.0	2000	0.0105	10003.033429956977	0.001	9
1900000.0	2000	0.012	13029.254127449363	0.001	9
1950000.0	2000	0.013	11295.289966669627	0.001	9
2000000.0	2000	0.012	21809.735871709065	0.001	9
2050000.0	2000	0.012	7019.516075275419	0.001	9
2100000.0	2000	0.0115	38242.40321904463	0.001	9
2150000.0	2000	0.011	24350.353503445513	0.001	9
2200000.0	2000	0.0115	12567.829467646645	0.001	9
2250000.0	2000	0.0115	17644.703378241575	0.001	9
2300000.0	2000	0.012	10103.340869224523	0.001	9
2350000.0	2000	0.0115	11459.962254851875	0.001	9
2400000.0	2000	0.012	12683.658529400424	0.001	9
2450000.0	2000	0.0115	8253.901645791224	0.001	9
2500000.0	2000	0.0105	14958.892669748504	0.001	9
2550000.0	2000	0.011	8943.064509613145	0.001	9
2600000.0	2000	0.0115	7789.9384111618565	0.001	9
2650000.0	2000	0.0115	23638.324875385635	0.001	9
2700000.0	2000	0.0105	10910.099401425681	0.001	9
2750000.0	2000	0.011	9394.292682436495	0.001	9
2800000.0	2000	0.0115	14766.364531071395	0.001	9
2850000.0	2000	0.012	26087.45018557833	0.001	9
2900000.0	2000	0.012	23388.31753050965	0.001	9
2950000.0	2000	0.012	28197.72594946601	0.001	9
3000000.0	2000	0.012	9746.945607938156	0.001	9
3050000.0	2000	0.012	16032.876187230053	0.001	9
3100000.0	2000	0.0125	23672.01742128536	0.001	9
3150000.0	2000	0.012	25703.593379860886	0.001	9
3200000.0	2000	0.015	8353.073708910062	0.001	9
3250000.0	2000	0.0145	10312.797943339438	0.001	9
3300000.0	2000	0.0145	8588.118922309008	0.001	9
3350000.0	2000	0.013	11135.913177450817	0.001	9
3400000.0	2000	0.013	10368.702702463906	0.001	9
3450000.0	2000	0.0135	26976.986828186145	0.001	9
3500000.0	2000	0.0105	16171.50883088294	0.001	9
3550000.0	2000	0.011	41375.909285302034	0.001	9
3600000.0	2000	0.0105	16123.079465000488	0.001	9
3650000.0	2000	0.011	15181.97511934785	0.001	9
3700000.0	2000	0.011	16069.052480339698	0.001	9
3750000.0	2000	0.008	29834.24550181495	0.001	9
3800000.0	2000	0.0085	14125.293197017309	0.001	9
3850000.0	2000	0.0085	28468.879201366744	0.001	9
3900000.0	2000	0.0085	11873.383124296002	0.001	9
3950000.0	2000	0.0095	13138.240654397507	0.001	9
4000000.0	2000	0.0075	11370.01203064911	0.001	9
4050000.0	2000	0.007	12875.05299996	0.001	9
4100000.0	2000	0.009	11257.605753934637	0.001	9
4150000.0	2000	0.008	21173.02887688039	0.001	9
4200000.0	2000	0.0075	29609.5963565738	0.001	9
4250000.0	2000	0.007	12669.81613634477	0.001	9
4300000.0	2000	0.0095	15588.855126418197	0.001	9
4350000.0	2000	0.0095	24443.45933549158	0.001	9
4400000.0	2000	0.008	25944.698473696266	0.001	9
4450000.0	2000	0.01	19902.298011138173	0.001	9
4500000.0	2000	0.009	13034.167003977638	0.001	9
4550000.0	2000	0.0085	29162.830726459437	0.001	9
4600000.0	2000	0.0085	15867.068922801673	0.001	9
4650000.0	2000	0.0075	25701.782451338426	0.001	9
4700000.0	2000	0.009	34499.92362429982	0.001	9
4750000.0	2000	0.009	27302.402369370888	0.001	9
4800000.0	2000	0.0085	12927.819518755261	0.001	9
4850000.0	2000	0.0085	21741.985964651136	0.001	9
4900000.0	2000	0.011	22264.044934375845	0.001	9
4950000.0	2000	0.012	27854.83990259182	0.001	9
4951000.0	2000	0.012	34797.228203978535	0.001	9
4952000.0	2000	0.012	13344.611783303071	0.001	9
4953000.0	2000	0.012	13504.450661155306	0.001	9
4954000.0	2000	0.012	24243.915098435304	0.001	9
4955000.0	2000	0.012	32068.063121410138	0.001	9
4956000.0	2000	0.012	32048.49750936773	0.001	9
4957000.0	2000	0.012	32042.21795465372	0.001	9
4958000.0	2000	0.0125	18649.91997034784	0.001	9
4959000.0	2000	0.0125	16806.28060244081	0.001	9
4960000.0	2000	0.0125	11015.047297568204	0.001	9
4961000.0	2000	0.0125	11025.158166403811	0.001	9
4962000.0	2000	0.0125	10185.679867752828	0.001	9
4963000.0	2000	0.0125	10207.624466511294	0.001	9
4964000.0	2000	0.0125	10212.071951072043	0.001	9
4965000.0	2000	0.0125	10121.253272034097	0.001	9
4966000.0	2000	0.0125	10067.026318459428	0.001	9
4967000.0	2000	0.0125	27770.095503168905	0.001	9
4968000.0	2000	0.0125	27850.814147436628	0.001	9
4969000.0	2000	0.0125	22883.484934193722	0.001	9
4970000.0	2000	0.0125	24477.70464047195	0.001	9
4971000.0	2000	0.0125	11054.127795767245	0.001	9
4972000.0	2000	0.0125	12845.74623929976	0.001	9
4973000.0	2000	0.0125	25183.118069928656	0.001	9
4974000.0	2000	0.0125	24649.50437429966	0.001	9
4975000.0	2000	0.0125	24357.584519948086	0.001	9
4976000.0	2000	0.0125	24374.237612455632	0.001	9
4977000.0	2000	0.0125	24362.20728203027	0.001	9
4978000.0	2000	0.0125	24363.68531600819	0.001	9
4979000.0	2000	0.0125	24443.181178050607	0.001	9
4980000.0	2000	0.0125	26070.289196213052	0.001	9
4981000.0	2000	0.0125	16938.163840963975	0.001	9
4982000.0	2000	0.013	16681.888890885588	0.001	9
4983000.0	2000	0.013	16681.888890885588	0.001	9
4984000.0	2000	0.013	16606.78225336479	0.001	9
4985000.0	2000	0.013	16609.301249534656	0.001	9
4986000.0	2000	0.013	17184.33235366696	0.001	9
4987000.0	2000	0.013	24155.850861518436	0.001	9
4988000.0	2000	0.013	27184.167088293478	0.001	9
4989000.0	2000	0.013	27184.167088293478	0.001	9
4990000.0	2000	0.013	26131.635626091756	0.001	9
4991000.0	2000	0.013	26720.73893926291	0.001	9
4992000.0	2000	0.013	27436.843163603786	0.001	9
4993000.0	2000	0.013	20574.579816392645	0.001	9
4994000.0	2000	0.013	20575.14467269465	0.001	9
4995000.0	2000	0.013	19927.797467729986	0.001	9
4996000.0	2000	0.013	27252.969478199186	0.001	9
4997000.0	2000	0.013	21603.246433418826	0.001	9
4998000.0	2000	0.013	21133.8591459905	0.001	9
4999000.0	2000	0.013	21182.751775807486	0.001	9
5000000.0	2000	0.013	21761.761368191626	0.001	9
5001000.0	2000	0.013	22465.007494061334	0.001	9
5002000.0	2000	0.013	22465.007494061334	0.001	9
5003000.0	2000	0.0125	20298.52791398984	0.001	9
5004000.0	2000	0.0125	20380.320839985365	0.001	9
5005000.0	2000	0.0125	19788.79210312075	0.001	9
5006000.0	2000	0.0125	19788.79210312075	0.001	9
5007000.0	2000	0.0125	22695.114044398397	0.001	9
5008000.0	2000	0.012	31037.68897431973	0.001	9
5009000.0	2000	0.012	30634.4667997214	0.001	9
5010000.0	2000	0.012	30634.4667997214	0.001	9
5011000.0	2000	0.012	27503.67672930768	0.001	9
5012000.0	2000	0.012	27445.436460976263	0.001	9
5013000.0	2000	0.012	31134.072021317457	0.001	9
5014000.0	2000	0.012	31138.253848458397	0.001	9
5015000.0	2000	0.012	21324.109016808314	0.001	9
5016000.0	2000	0.012	19527.740594274357	0.001	9
5017000.0	2000	0.012	18183.582651694014	0.001	9
5018000.0	2000	0.012	19442.882005726085	0.001	9
5019000.0	2000	0.012	18863.42123071976	0.001	9
5020000.0	2000	0.012	22795.421018936468	0.001	9
5021000.0	2000	0.012	22831.183646529833	0.001	9
5022000.0	2000	0.012	22943.278838974114	0.001	9
5023000.0	2000	0.012	17698.037091221202	0.001	9
5024000.0	2000	0.012	17691.247339651283	0.001	9
5025000.0	2000	0.012	25689.16673097545	0.001	9
5026000.0	2000	0.012	14251.776628788728	0.001	9
5027000.0	2000	0.012	14225.065693928425	0.001	9
5028000.0	2000	0.012	15968.60972469074	0.001	9
5029000.0	2000	0.012	18351.78906943903	0.001	9
5030000.0	2000	0.012	18351.78906943903	0.001	9
5031000.0	2000	0.012	18351.78906943903	0.001	9
5032000.0	2000	0.012	20689.16844148677	0.001	9
5033000.0	2000	0.012	22193.755767957413	0.001	9
5034000.0	2000	0.012	22193.33159934863	0.001	9
5035000.0	2000	0.012	22379.743771808768	0.001	9
5036000.0	2000	0.012	22351.14089777262	0.001	9
5037000.0	2000	0.012	21196.472097901464	0.001	9
5038000.0	2000	0.012	21156.683967416175	0.001	9
5039000.0	2000	0.012	21390.76478071231	0.001	9
5040000.0	2000	0.012	21443.0231238929	0.001	9
5041000.0	2000	0.012	21524.100413866923	0.001	9
5042000.0	2000	0.0115	18339.500243145463	0.001	9
5043000.0	2000	0.0115	18375.169749205546	0.001	9
5044000.0	2000	0.0115	18298.4167804074	0.001	9
5045000.0	2000	0.0115	18756.61137842636	0.001	9
5046000.0	2000	0.0115	14521.911692544241	0.001	9
5047000.0	2000	0.0115	14520.068494487214	0.001	9
5048000.0	2000	0.0115	15456.536436457112	0.001	9
5049000.0	2000	0.0115	15977.080268093523	0.001	9
5050000.0	2000	0.0115	15970.018274411204	0.001	9
5100000.0	2000	0.0105	12447.712916251938	0.001	9
5150000.0	2000	0.0115	24467.16625644317	0.001	9
5200000.0	2000	0.012	14690.595116650973	0.001	9
5250000.0	2000	0.012	12493.107191719662	0.001	9
5300000.0	2000	0.0095	21363.00875222874	0.001	9
5350000.0	2000	0.009	45988.95819828771	0.001	9
5400000.0	2000	0.0085	32520.757348594427	0.001	9
5450000.0	2000	0.0095	24733.426088349875	0.001	9
5500000.0	2000	0.0085	16992.46616552329	0.001	9
5550000.0	2000	0.009	22601.76345993991	0.001	9
5600000.0	2000	0.009	9617.941418110002	0.001	9
5650000.0	2000	0.0085	12682.207825594796	0.001	9
5700000.0	2000	0.0085	29577.676408392712	0.001	9
5750000.0	2000	0.008	19767.982059858503	0.001	9
5800000.0	2000	0.0065	21209.018642295207	0.001	9
5850000.0	2000	0.006	15800.576077010364	0.001	9
5900000.0	2000	0.0065	16836.968130496778	0.001	9
5950000.0	2000	0.006	33924.98884971562	0.001	9
6000000.0	2000	0.007	18206.93236364619	0.001	9
6050000.0	2000	0.006	16905.987336660797	0.001	9
6100000.0	2000	0.0045	21005.010666111328	0.001	9
6150000.0	2000	0.004	75683.06832438697	0.001	9
6200000.0	2000	0.0045	27480.850889157988	0.001	9
6250000.0	2000	0.004	30961.31847533047	0.001	9
6300000.0	2000	0.0035	23147.75737957766	0.001	9
6350000.0	2000	0.004	17572.888132139607	0.001	9
6400000.0	2000	0.0045	13472.662380800284	0.001	9
6450000.0	2000	0.005	23907.18346928489	0.001	9
6500000.0	2000	0.005	12570.71881826701	0.001	9
6550000.0	2000	0.0035	12281.272982048959	0.001	9
6600000.0	2000	0.005	34690.54269772513	0.001	9
6650000.0	2000	0.005	9827.090803769775	0.001	9
6700000.0	2000	0.005	26349.018843641807	0.001	9
6750000.0	2000	0.0055	28657.79167466711	0.001	9
6800000.0	2000	0.004	30627.27310730522	0.001	9
6850000.0	2000	0.0035	18319.488415058215	0.001	9
6900000.0	2000	0.0045	23418.83079437748	0.001	9
6950000.0	2000	0.0055	14905.618068450842	0.001	9
7000000.0	2000	0.0045	20303.580933115343	0.001	9
7050000.0	2000	0.005	24243.501557688967	0.001	9
7100000.0	2000	0.004	35522.12693615521	0.001	9
7150000.0	2000	0.0055	20129.520680376812	0.001	9
7200000.0	2000	0.004	20064.079990379498	0.001	9
7250000.0	2000	0.004	20856.959738065452	0.001	9
7300000.0	2000	0.0045	18957.395124275758	0.001	9
7350000.0	2000	0.006	22828.091557670836	0.001	9
7400000.0	2000	0.006	34331.267266465526	0.001	9
7450000.0	2000	0.005	13848.723092340573	0.001	9
7500000.0	2000	0.0055	17230.6230684025	0.001	9
7550000.0	2000	0.0085	16797.994092076347	0.001	9
7600000.0	2000	0.0085	26070.184825630837	0.001	9
7650000.0	2000	0.007	24285.379987771496	0.001	9
7700000.0	2000	0.008	17201.342022234898	0.001	9
7750000.0	2000	0.009	11478.750780882505	0.001	9
7800000.0	2000	0.009	15584.269581734043	0.001	9
7850000.0	2000	0.009	20213.91361631188	0.001	9
7900000.0	2000	0.0075	20282.06254838143	0.001	9
7950000.0	2000	0.007	24262.33743202094	0.001	9
8000000.0	2000	0.008	16427.895811455848	0.001	9
8050000.0	2000	0.008	20477.56649413197	0.001	9
8100000.0	2000	0.009	14853.12253782283	0.001	9
8150000.0	2000	0.009	18581.48551009737	0.001	9
8200000.0	2000	0.0085	23298.381486227507	0.001	9
8250000.0	2000	0.007	16771.00863865522	0.001	9
8300000.0	2000	0.0075	12928.499886902127	0.001	9
8350000.0	2000	0.0095	24254.108771142557	0.001	9
8400000.0	2000	0.0085	12598.236675544798	0.001	9
8450000.0	2000	0.0075	23502.502390214548	0.001	9
8500000.0	2000	0.0065	27332.895597834133	0.001	9
8550000.0	2000	0.0065	19412.545244891033	0.001	9
8600000.0	2000	0.007	35587.41068497374	0.001	9
8650000.0	2000	0.0075	32716.47419271102	0.001	9
8700000.0	2000	0.0085	14179.970399964235	0.001	9
8750000.0	2000	0.009	7116.403655274181	0.001	9
8800000.0	2000	0.01	22684.770439602533	0.001	9
8850000.0	2000	0.01	14970.715549739789	0.001	9
8900000.0	2000	0.01	14753.297323259741	0.001	9
8950000.0	2000	0.0085	16831.820206332617	0.001	9
9000000.0	2000	0.0085	13203.56793488305	0.001	9
9050000.0	2000	0.0075	16873.5858765359	0.001	9
9100000.0	2000	0.008	17526.45117360472	0.001	9
9150000.0	2000	0.0075	21963.395948770143	0.001	9
9200000.0	2000	0.0075	35392.69813608357	0.001	9
9250000.0	2000	0.007	28115.013529212367	0.001	9
9300000.0	2000	0.007	18364.663079669626	0.001	9
9350000.0	2000	0.0065	16187.768519371428	0.001	9
9400000.0	2000	0.0075	15901.069941092863	0.001	9
9450000.0	2000	0.0075	9000.3456788346	0.001	9
9500000.0	2000	0.007	26449.73878692724	0.001	9
9550000.0	2000	0.0065	16151.607112969494	0.001	9
9600000.0	2000	0.0065	12149.55483250353	0.001	9
9650000.0	2000	0.0065	18019.60465954841	0.001	9
9700000.0	2000	0.0065	6407.1939403055385	0.001	9
9750000.0	2000	0.0065	34964.15066393457	0.001	9
9800000.0	2000	0.0065	13565.10684862867	0.001	9
9850000.0	2000	0.007	15319.275005681116	0.001	9
9900000.0	2000	0.0065	21975.203622174344	0.001	9
9950000.0	2000	0.0065	13558.06946844398	0.001	9
0.0	2000	0.008	30772.19355409221	0.001	10
50000.0	2000	0.008	26988.63164820687	0.001	10
100000.0	2000	0.0075	15502.35220952363	0.001	10
150000.0	2000	0.0085	11209.314527365561	0.001	10
200000.0	2000	0.0095	13960.556490660565	0.001	10
250000.0	2000	0.008	11562.969914882153	0.001	10
300000.0	2000	0.0075	27987.95929187058	0.001	10
350000.0	2000	0.0075	20463.359521535782	0.001	10
400000.0	2000	0.0085	12593.972077591934	0.001	10
450000.0	2000	0.008	9318.666842275843	0.001	10
500000.0	2000	0.009	13627.37696832312	0.001	10
550000.0	2000	0.0085	20781.29322838099	0.001	10
600000.0	2000	0.0095	21261.564932828576	0.001	10
650000.0	2000	0.011	20938.208639947938	0.001	10
700000.0	2000	0.0115	12633.890247241532	0.001	10
750000.0	2000	0.012	13142.393552841118	0.001	10
800000.0	2000	0.012	11380.847663021701	0.001	10
850000.0	2000	0.0095	36041.5702049174	0.001	10
900000.0	2000	0.007	20557.50834707822	0.001	10
950000.0	2000	0.008	16782.872648901983	0.001	10
1000000.0	2000	0.0075	21533.987425559477	0.001	10
1050000.0	2000	0.008	17230.675555491835	0.001	10
1100000.0	2000	0.008	39356.50272795556	0.001	10
1150000.0	2000	0.0085	14963.84340650376	0.001	10
1200000.0	2000	0.0095	23847.769271912835	0.001	10
1250000.0	2000	0.01	18394.63791112934	0.001	10
1300000.0	2000	0.011	14864.095808647791	0.001	10
1350000.0	2000	0.01	12592.476498517279	0.001	10
1400000.0	2000	0.01	21174.29236664199	0.001	10
1450000.0	2000	0.012	12615.561579137579	0.001	10
1500000.0	2000	0.0105	12121.347661490101	0.001	10
1550000.0	2000	0.0105	16823.638573649474	0.001	10
1600000.0	2000	0.009	22691.49254517721	0.001	10
1650000.0	2000	0.0085	9594.134657633658	0.001	10
1700000.0	2000	0.01	10972.539281501611	0.001	10
1750000.0	2000	0.012	14885.23297179205	0.001	10
1800000.0	2000	0.0105	34798.63351340525	0.001	10
1850000.0	2000	0.011	11815.23600805762	0.001	10
1900000.0	2000	0.0125	17226.809063329452	0.001	10
1950000.0	2000	0.0125	16469.980251260502	0.001	10
2000000.0	2000	0.0135	12737.167204823249	0.001	10
2050000.0	2000	0.014	13032.452370694311	0.001	10
2100000.0	2000	0.0135	47547.81096705304	0.001	10
2150000.0	2000	0.012	17015.803124389426	0.001	10
2200000.0	2000	0.013	25174.602044567244	0.001	10
2250000.0	2000	0.011	8265.589458001248	0.001	10
2300000.0	2000	0.0115	5542.729038658788	0.001	10
2350000.0	2000	0.0105	18652.874632901814	0.001	10
2400000.0	2000	0.0115	16789.679894187702	0.001	10
2450000.0	2000	0.011	8094.682188600332	0.001	10
2500000.0	2000	0.011	13968.540060229758	0.001	10
2550000.0	2000	0.012	21536.45100848707	0.001	10
2600000.0	2000	0.012	9845.63588008269	0.001	10
2650000.0	2000	0.0125	13908.167850381727	0.001	10
2700000.0	2000	0.0115	40991.287152723555	0.001	10
2750000.0	2000	0.011	14224.633485226332	0.001	10
2800000.0	2000	0.01	14722.051758327238	0.001	10
2850000.0	2000	0.0105	14898.707528509334	0.001	10
2900000.0	2000	0.01	9473.058922696022	0.001	10
2950000.0	2000	0.0105	25284.857367372322	0.001	10
